manzanac,ed0,ed1,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30,ed1,pred_dec,pred,dif
7.60E+21,1,9,8,0,7,4,5,9,7,5,4,5,5,6,4,7,3,11,6,6,8,4,9,7,6,5,13,7,4,5,9,9,5.347142857,5,4
7.60E+21,3,2,2,0,1,2,0,4,4,1,0,2,1,4,2,3,3,3,2,6,7,6,2,4,2,3,3,4,4,1,2,2,1.805714286,2,0
7.60E+21,0,1,0,0,2,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,2,2,1,0,0,1,0,1,2,1,0,1,0.505460367,1,0
7.60E+21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0.048234807,0,0
7.60E+21,0,1,0,1,0,1,0,0,3,1,1,0,1,1,1,2,2,1,2,3,3,3,2,4,4,2,1,5,4,2,1,1,0.986107389,1,0
7.60E+21,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,2,2,2,1,0.680015356,1,0
7.60E+21,3,2,1,2,1,0,0,1,0,2,0,3,2,1,1,0,0,1,2,2,0,1,4,1,1,3,0,0,2,2,0,2,1.541756374,2,0
7.60E+21,0,1,0,1,2,0,1,0,2,0,0,1,1,0,1,1,2,3,1,0,3,3,0,0,2,0,0,2,1,1,1,1,0.8037404,1,0
7.60E+21,4,5,1,2,7,6,1,2,2,1,1,4,2,2,3,0,1,3,3,2,2,1,7,6,2,5,7,3,6,5,6,5,4.061428571,4,1
7.60E+21,2,2,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,1,2,1,1,2,5,0,0,2,0.724160101,1,1
7.60E+21,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,2,0,1,3,2,0,0,1,0,3,0,0,2,3,3,0,0.249676929,0,0
7.60E+21,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,1,1,0,0,2,1,3,0,0,1,0,2,1,2,0,0,0.233554995,0,0
7.60E+21,4,5,7,10,4,9,7,6,8,11,8,11,5,7,9,6,8,3,4,11,8,7,8,6,6,7,7,4,3,4,3,5,5.334285714,5,0
7.60E+21,0,0,2,1,0,0,1,4,1,1,0,0,1,1,3,2,2,1,3,1,3,0,2,1,2,0,2,0,1,0,0,0,0.343011531,0,0
7.60E+21,2,0,0,0,1,0,1,0,1,2,1,0,2,1,4,1,1,2,1,2,2,2,1,2,5,2,0,2,0,4,2,0,0.294415584,0,0
7.60E+21,2,1,0,1,0,2,0,0,0,1,0,0,2,1,3,1,3,0,1,1,0,0,3,1,4,3,2,1,1,3,0,1,0.895869222,1,0
7.60E+21,1,1,1,0,1,0,1,0,0,0,1,2,0,0,0,2,0,0,1,1,0,2,1,2,1,2,0,2,0,1,1,1,0.760719477,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,1,0,0.113851046,0,0
7.60E+21,1,0,3,3,1,2,1,1,0,2,1,1,0,0,1,1,1,0,0,0,2,0,5,3,0,0,1,1,2,1,1,0,0.367205026,0,0
7.60E+21,2,0,2,1,1,3,0,3,0,0,0,0,1,2,3,2,2,2,0,1,4,2,1,2,0,1,4,1,3,1,1,0,0.368235931,0,0
7.60E+21,1,0,0,0,0,1,1,1,1,3,2,2,0,2,3,1,1,3,1,0,0,3,3,5,2,2,1,1,1,3,3,0,0.837426825,1,-1
7.60E+21,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,2,1,1,2,0,0,0,0,1,2,0,1,2,1,1,0,1,0.743712902,1,0
7.60E+21,0,1,1,0,2,0,0,1,1,0,2,1,0,0,1,0,1,2,2,0,1,1,0,0,0,1,0,0,1,1,2,1,0.877145604,1,0
7.60E+21,6,5,3,3,4,3,4,8,5,3,3,4,2,0,2,1,1,2,2,2,7,8,5,7,4,7,3,9,5,6,7,5,4.26,4,1
7.60E+21,0,1,2,0,1,0,1,1,0,1,1,0,1,2,0,1,3,1,2,2,2,1,0,2,2,3,2,0,0,3,1,1,0.814270568,1,0
7.60E+21,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,2,0,0,1,0.761099399,1,0
7.60E+21,0,1,1,2,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0.337212511,0,1
7.60E+21,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,2,2,1,0,0,0,1,0,0.116341529,0,0
7.60E+21,0,3,2,4,4,3,5,6,2,4,4,1,3,4,0,3,5,6,7,4,4,8,5,5,8,15,9,7,8,7,7,3,2.994285714,3,0
7.60E+21,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0.778116309,1,0
7.60E+21,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2,3,1,1,0,0,0,0,0,0.160851656,0,0
7.60E+21,1,1,1,0,1,0,1,1,1,0,1,1,2,1,0,2,0,1,1,2,1,1,2,2,3,3,3,2,1,2,2,1,0.89797813,1,0
7.60E+21,0,3,4,1,5,4,3,2,3,7,7,3,7,4,5,1,8,1,4,3,1,3,1,7,1,3,1,3,3,2,2,3,2.714285714,3,0
7.60E+21,0,0,1,0,0,2,1,1,1,0,0,0,0,1,1,1,2,2,0,1,3,0,4,1,0,2,1,2,6,2,0,0,0.26982904,0,0
7.60E+21,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,3,1,6,0,1,1,1,1,0,0.128679367,0,0
7.60E+21,2,1,0,1,1,0,1,2,0,0,0,0,1,0,2,1,4,2,2,0,1,1,0,2,3,3,0,0,0,3,2,1,0.697853641,1,0
7.60E+21,2,2,1,0,0,0,0,1,0,1,1,1,0,2,2,0,0,4,1,1,2,0,4,2,4,3,2,2,0,0,2,2,0.748474065,1,1
7.60E+21,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,0,2,0,0,1,0,0,0,0,0,0.097248271,0,0
7.60E+21,0,2,1,0,2,0,2,0,0,0,0,1,1,1,1,1,3,2,4,1,1,2,1,2,0,0,0,1,2,2,2,2,1.447244158,1,1
7.60E+21,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,2,1,1,0.278590289,0,1
7.60E+21,0,0,2,0,2,0,2,0,0,3,1,1,2,2,2,1,1,2,3,1,2,2,0,2,2,4,2,2,4,0,1,0,0.279029151,0,0
7.60E+21,4,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,2,1,2,5,1,1,1,2,1,3,2,0,3,1,0.833438775,1,0
7.60E+21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,1,1,3,3,1,0,0.123061484,0,0
7.60E+21,1,4,2,0,1,3,1,3,3,0,2,1,2,1,2,1,1,4,2,4,1,4,3,3,4,7,3,6,3,3,1,4,3.158571429,3,1
7.60E+21,1,0,0,0,1,1,1,0,0,1,1,1,0,2,1,0,1,0,0,2,0,2,2,0,1,2,4,0,2,1,2,0,0.560511877,1,-1
7.60E+21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,2,0,1,1,1,0,0,0.079136908,0,0
7.60E+21,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0.12871832,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.31387153,0,0
7.60E+21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0.0760314,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137728,0,0
7.60E+21,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,4,0,0.105058107,0,0
7.60E+21,0,0,1,1,0,0,0,1,1,0,0,1,0,0,3,0,0,0,1,0,1,1,3,2,2,2,2,0,0,2,0,0,0.548312252,1,-1
7.60E+21,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,1,2,0,1,0,0,1,1,3,2,2,0,0.971038572,1,-1
7.60E+21,0,0,1,0,0,2,1,1,0,2,0,1,0,0,1,1,0,1,0,3,3,2,1,2,2,1,3,1,3,1,2,0,0.566919414,1,-1
7.60E+21,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,2,2,1,0,2,5,4,3,0,7,2,7,0,0.471343537,0,0
7.60E+21,0,1,0,2,0,2,1,0,1,1,0,0,2,2,0,1,1,1,2,2,2,1,0,1,3,0,2,1,2,1,0,1,0.939954768,1,0
7.60E+21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,2,0,0.075429739,0,0
7.60E+21,2,2,7,9,7,4,6,10,6,7,3,6,2,1,5,6,5,3,5,1,1,3,1,4,4,1,2,4,2,9,3,2,2.93,3,-1
7.60E+21,0,1,1,1,1,2,0,1,0,0,3,0,2,3,2,1,3,1,1,3,3,5,2,2,3,1,3,1,3,0,1,1,1.012008588,1,0
7.60E+21,0,2,3,1,1,1,1,0,1,4,2,1,0,3,2,2,1,0,2,0,2,2,0,0,1,2,3,1,1,0,1,2,1.692126434,2,0
7.60E+21,1,2,1,4,5,3,3,2,2,5,9,11,4,5,6,3,9,6,6,2,5,3,7,5,3,3,2,2,6,3,4,2,2.317142857,2,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0.038851832,0,0
7.60E+21,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,2,1,0,1,0,1,2,0,0,0.250732398,0,0
7.60E+21,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,1,1,2,0,3,1,1,1,2,0,1,2,1,0,2,1,0,0.519043831,1,-1
7.60E+21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,2,0,0,0.097306793,0,0
7.60E+21,0,0,2,0,0,0,0,3,3,3,1,1,2,3,2,2,4,2,5,1,5,5,7,5,3,2,1,4,2,3,1,0,0.468857143,0,0
7.60E+21,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,0,3,1,0,0.239925778,0,0
7.60E+21,2,0,0,1,2,0,1,0,0,1,1,0,0,0,2,2,0,3,0,1,0,3,1,1,0,0,0,2,0,0,3,0,0.216568599,0,0
7.60E+21,1,1,1,3,0,3,2,3,0,0,5,0,1,3,2,3,3,2,1,5,4,2,4,4,1,0,1,3,1,2,3,1,1.371428571,1,0
7.60E+21,0,0,2,1,2,0,1,1,0,0,1,0,2,1,2,0,0,1,0,2,2,0,0,2,2,2,1,0,2,0,2,0,0.262047331,0,0
7.60E+21,2,1,1,0,0,1,2,0,0,0,1,2,2,2,0,2,4,0,5,2,3,1,4,3,2,2,2,2,3,2,2,1,0.939190476,1,0
7.60E+21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,2,2,2,1,0,0.133458884,0,0
7.60E+21,1,0,0,0,1,0,2,0,0,0,0,1,1,5,0,0,2,2,2,2,4,4,1,3,0,0,3,1,0,0,0,0,0.238652597,0,0
7.60E+21,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0.135900503,0,0
7.60E+21,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,3,1,0,1,0,1,1,0,1,1,4,2,1,1,0,0,0.258413786,0,0
7.60E+21,0,0,0,1,1,0,0,0,1,1,1,2,1,1,2,0,1,1,4,4,0,2,2,4,1,1,2,3,0,0,2,0,0.263487759,0,0
7.60E+21,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0.18461181,0,0
7.60E+21,1,0,0,0,1,0,1,1,3,0,0,1,0,2,1,0,0,3,1,2,1,3,2,4,1,3,4,3,1,6,0,0,0.404285714,0,0
7.60E+21,5,2,7,7,4,1,1,5,2,4,7,7,7,5,11,15,4,8,10,15,6,6,11,10,8,8,7,11,6,4,7,2,2.977142857,3,-1
7.60E+21,0,0,3,0,4,0,3,0,1,1,2,0,1,0,1,0,1,1,0,2,2,1,1,1,3,2,4,1,1,3,0,0,0.442142857,0,0
7.60E+21,1,0,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0,2,1,0,0,0.226031523,0,0
7.60E+21,0,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1,2,1,0,2,0.403990193,0,2
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0.077721555,0,0
7.60E+21,0,0,0,1,1,1,1,0,0,0,2,0,1,2,0,1,0,3,1,1,3,1,1,0,1,2,2,4,4,1,2,0,0.186510682,0,0
7.60E+21,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,3,0,1,1,0,1,1,2,2,1,0,0,0.364472873,0,0
7.60E+21,2,1,0,2,2,1,1,2,0,1,1,2,2,1,0,0,0,1,0,2,2,2,3,2,3,3,2,6,3,2,2,1,1.019606242,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,0,1,2,0,0,0,0.134892718,0,0
7.60E+21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1,1,2,0,2,0,0,0.106804268,0,0
7.60E+21,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0.082338682,0,0
7.60E+21,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2,1,0,0,1,0.684497786,1,0
7.60E+21,1,0,2,0,0,0,0,0,2,1,1,2,2,1,4,0,2,2,2,3,3,4,9,2,6,3,0,1,0,2,2,0,0.361428571,0,0
7.60E+21,0,0,2,0,0,1,0,0,1,2,0,1,2,0,0,2,0,0,2,2,1,0,3,0,0,1,0,1,1,2,2,0,0.254064645,0,0
7.60E+21,0,3,0,2,1,2,1,1,1,2,2,3,2,5,4,1,6,4,1,1,2,1,3,3,4,3,8,7,2,4,2,3,2.525952381,3,0
7.60E+21,1,0,1,0,1,4,0,1,2,0,1,1,3,1,1,4,1,1,0,2,1,3,5,1,2,0,2,0,1,1,0,0,0.307078669,0,0
7.60E+21,1,0,1,1,1,1,2,4,0,1,3,3,3,1,2,3,1,4,5,8,1,3,2,6,1,1,3,1,3,2,4,0,0.421428571,0,0
7.60E+21,0,2,2,2,1,0,0,1,2,4,3,3,0,1,0,2,3,2,4,3,1,6,3,2,0,3,2,0,1,2,6,2,1.844285714,2,0
7.60E+21,6,5,4,8,3,12,5,6,8,8,7,7,7,5,7,5,5,2,5,4,6,9,8,6,3,10,4,3,9,8,3,5,4.632857143,5,0
7.60E+21,3,8,6,4,3,2,7,5,2,0,0,6,2,1,3,5,2,6,4,4,7,7,2,8,8,4,7,15,4,9,9,8,3.275714286,3,5
7.60E+21,1,1,1,1,1,1,0,1,3,3,0,2,1,0,1,2,2,0,4,2,6,2,2,2,2,1,2,1,5,2,2,1,0.961480967,1,0
7.60E+21,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.132115799,0,0
7.60E+21,1,3,1,2,2,3,2,2,3,1,3,3,1,2,2,1,1,1,2,3,8,5,6,4,4,4,3,4,6,8,2,3,2.588571429,3,0
7.60E+21,1,0,0,0,0,1,1,0,0,0,2,0,1,3,1,2,1,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.151565944,0,0
7.60E+21,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,1,2,1,1,1,1,0,0.169893368,0,0
7.60E+21,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,1,0,0,2,0,0.117375831,0,0
7.60E+21,1,4,1,3,1,0,2,2,0,1,3,2,1,2,4,3,0,1,2,4,0,1,4,1,1,5,2,0,4,4,1,4,2.947006803,3,1
7.60E+21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0.082592941,0,0
7.60E+21,0,1,1,2,0,0,0,1,1,1,1,2,0,0,2,0,0,2,4,1,0,1,1,0,0,3,0,4,1,0,3,1,0.894155844,1,0
7.60E+21,3,3,3,2,3,0,5,0,1,2,2,1,2,1,2,1,2,2,6,3,2,7,4,4,3,1,5,4,2,6,1,3,2.411428571,2,1
7.60E+21,0,1,1,1,0,0,1,2,0,1,1,1,1,1,2,1,1,1,2,0,2,2,4,1,4,1,3,1,3,4,0,1,1.041183906,1,0
7.60E+21,2,0,4,1,3,2,6,2,0,2,0,0,2,1,2,3,1,4,1,1,4,1,2,3,2,2,2,1,4,1,5,0,0.499090909,0,0
7.60E+21,3,1,2,1,2,1,2,1,2,3,3,2,1,2,1,2,0,3,1,3,0,2,4,0,2,2,2,1,0,2,2,1,1.001721295,1,0
7.60E+21,1,1,1,1,1,3,4,0,3,2,3,2,1,3,3,2,7,6,2,1,0,3,4,1,2,1,1,2,6,4,3,1,1.222640693,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,1,1,0,0.058995707,0,0
7.60E+21,1,1,1,0,3,0,1,0,0,0,3,0,1,0,0,3,0,2,2,1,1,0,0,2,1,4,0,2,1,1,0,1,0.751535917,1,0
7.60E+21,4,0,1,4,3,2,5,3,2,2,3,1,2,3,6,4,2,7,13,7,11,17,10,10,12,14,10,4,13,6,4,0,1.257142857,1,-1
7.60E+21,5,2,3,4,4,7,9,2,3,3,6,2,6,2,10,3,6,10,11,6,7,10,8,7,5,5,6,6,6,9,7,2,2.638571429,3,-1
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001186846,0,0
7.60E+21,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0.121225877,0,0
7.60E+21,1,1,2,5,1,4,1,1,3,1,3,4,4,7,6,2,6,3,2,5,2,2,7,2,4,3,4,2,1,2,3,1,1.36,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.118310137,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0.075831968,0,0
7.60E+21,1,1,3,5,9,3,7,10,9,3,12,7,12,8,7,9,10,5,6,10,7,19,11,12,21,12,4,9,10,14,9,1,2.357142857,2,-1
7.60E+21,1,0,1,0,1,1,0,1,1,2,1,2,0,0,2,1,0,1,2,0,0,1,1,0,0,0,1,1,2,0,4,0,0.231578069,0,0
7.60E+21,1,0,3,0,1,3,1,1,3,1,2,1,0,2,2,2,0,0,2,0,2,3,3,6,3,2,0,0,1,2,1,0,0.434900227,0,0
7.60E+21,0,0,2,0,0,0,0,0,0,1,0,0,2,1,2,0,3,1,2,2,2,2,4,0,4,5,2,1,4,1,2,0,0.881428571,1,-1
7.60E+21,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,2,2,2,2,2,0,1,1,0.713599573,1,0
7.60E+21,1,3,1,0,2,1,1,0,1,3,0,3,0,2,1,5,1,1,1,0,2,2,1,0,2,2,1,2,1,3,0,3,0.792471924,1,2
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,1,0,0.065015832,0,0
7.60E+21,4,1,0,0,1,0,2,1,0,1,1,2,1,0,1,1,2,0,3,4,7,2,2,2,5,2,5,3,4,7,6,1,1.042580952,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,2,0,1,0,0,0,0,0,0.086453147,0,0
7.60E+21,0,0,0,2,1,1,2,1,1,0,0,1,0,1,2,0,0,2,0,1,0,0,3,1,0,1,0,0,0,1,1,0,0.183214518,0,0
7.60E+21,0,0,0,1,3,3,2,0,0,0,3,2,0,0,2,1,1,0,2,3,3,4,3,3,0,3,3,1,3,1,2,0,0.428637874,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,2,0,1,0,0,0,0.071542226,0,0
7.60E+21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023041254,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0.053714063,0,0
7.60E+21,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3,1,0.722566738,1,0
7.60E+21,0,2,2,0,1,0,1,2,1,2,1,3,2,0,0,1,3,1,3,2,4,3,2,0,2,3,0,2,3,3,1,2,1.603788919,2,0
7.60E+21,0,1,0,2,3,2,3,2,3,1,1,5,2,0,3,7,5,2,6,4,4,2,2,1,4,2,0,2,0,0,0,1,1.324285714,1,0
7.60E+21,1,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,2,0,0,2,2,1,1,3,1,1,1,0,1,1,0,0.169843661,0,0
7.60E+21,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.109748136,0,0
7.60E+21,1,4,2,4,4,2,0,3,1,2,3,3,0,0,2,1,0,4,1,1,0,0,0,1,0,3,2,3,5,1,3,4,3.117142857,3,1
7.60E+21,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,0,1,0,0,1,1,1,0,1,1,0,1,2,0,0.370828814,0,0
7.60E+21,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,2,1,4,1,1,0,0,6,0,1,0.88561415,1,0
7.60E+21,1,0,3,1,3,0,0,1,0,3,1,0,1,1,0,0,1,3,3,2,3,0,2,3,2,2,6,4,1,3,5,0,0.585714286,1,-1
7.60E+21,0,5,5,4,4,3,1,1,1,2,3,5,2,1,1,3,1,3,4,2,5,4,3,8,3,3,3,9,7,8,4,5,4.154285714,4,1
7.60E+21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1,2,1,0,0,0,0.113467827,0,0
7.60E+21,0,1,2,2,0,0,1,0,1,0,0,0,1,0,3,0,2,0,1,0,2,1,0,2,0,0,0,1,1,6,0,1,0.748502569,1,0
7.60E+21,2,4,4,1,2,4,6,5,7,7,11,3,2,7,13,6,10,7,13,12,9,10,8,6,4,12,4,6,1,4,5,4,3.697142857,4,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,3,1,1,1,1,1,0,0,1,1,0,0,0.103965745,0,0
7.60E+21,0,2,0,1,1,0,1,2,1,1,1,4,1,3,1,1,2,5,4,2,2,3,0,2,3,3,1,0,3,2,2,2,1.605428571,2,0
7.60E+21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,4,1,0,0,1,2,2,0,0.19048119,0,0
7.60E+21,9,13,12,12,11,9,8,10,8,5,6,9,4,6,3,6,6,5,3,3,8,6,6,3,9,5,5,6,9,11,11,13,11.54428571,12,1
7.60E+21,1,1,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1,1,1,0.775253945,1,0
7.60E+21,3,5,1,3,2,2,5,6,1,11,3,8,7,4,6,5,4,3,8,1,4,12,7,4,7,8,9,4,7,4,6,5,4.144285714,4,1
7.60E+21,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.111659981,0,0
7.60E+21,6,5,6,10,4,6,3,3,5,2,3,0,4,1,2,8,3,3,3,3,4,4,7,6,10,3,3,8,10,9,9,5,4.584285714,5,0
7.60E+21,1,1,3,4,2,1,1,3,0,1,1,2,0,0,1,4,1,0,0,1,0,1,0,2,0,1,3,3,1,0,1,1,1.142663219,1,0
7.60E+21,1,1,1,0,1,0,1,1,1,0,2,1,0,3,1,0,1,2,3,0,3,3,0,4,0,1,0,1,0,0,4,1,0.926152074,1,0
7.60E+21,1,1,0,0,1,0,0,1,0,1,0,2,1,1,0,2,0,1,1,1,0,0,1,1,0,0,2,0,0,0,2,1,0.74660914,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005675668,0,0
7.60E+21,1,0,0,2,1,0,0,1,0,2,1,0,2,0,0,0,0,1,2,6,2,0,1,1,2,1,2,1,1,1,1,0,0.208792585,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137728,0,0
7.60E+21,0,1,1,1,1,1,2,3,2,2,1,2,0,0,0,0,0,2,1,1,1,0,1,1,1,0,3,0,0,2,2,1,0.93064878,1,0
7.60E+21,2,0,1,4,0,0,0,0,1,0,1,0,1,0,1,2,3,1,1,0,0,1,1,0,2,0,1,0,3,1,0,0,0.886203182,1,-1
7.60E+21,0,1,0,1,0,0,2,1,0,0,2,2,1,1,3,2,0,1,2,1,5,5,8,4,1,2,3,4,0,4,6,1,1.056190476,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,2,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0.383496365,0,0
7.60E+21,0,1,0,1,0,0,0,1,1,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.823860247,1,0
7.60E+21,1,1,1,1,1,0,0,2,1,1,3,1,3,1,1,3,3,4,1,4,6,2,3,3,1,2,0,1,3,5,1,1,0.996053002,1,0
7.60E+21,3,6,2,5,5,2,5,3,3,7,4,2,7,2,3,5,5,4,3,6,6,0,7,3,7,2,9,5,4,4,3,6,4.964285714,5,1
7.60E+21,1,1,2,3,1,5,0,3,0,1,1,1,0,1,4,6,3,5,1,4,3,7,3,3,2,2,5,5,0,6,3,1,1.341428571,1,0
