manzanac,rte,pred2019,pred2019_dec,pred2018,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.856190476,1,2,1,0,1,2,0,0,0,1,0,2,0,0,1,2,1,2,1,4,2,4,0,4,1,3,1,3,2
7.60E+21,,1,0.612399512,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,2,1,1,4,2
7.60E+21,,0,0.133824919,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,0
7.60E+21,,0,0.398893906,1,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,2,2,1
7.60E+21,,1,0.610686028,1,1,1,0,0,2,0,0,0,0,0,1,2,2,2,0,0,2,0,0,0,2,1,0,1,2,0,1,3
7.60E+21,,1,1.009136964,1,1,0,1,1,3,1,1,3,1,0,0,2,3,1,0,2,0,2,2,2,4,3,2,0,4,2,0,0
7.60E+21,,0,0.244192527,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0
7.60E+21,,0,0.470101934,1,1,1,1,0,0,1,1,0,2,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
7.60E+21,,3,2.705714286,2,1,8,1,4,2,3,4,2,1,1,4,2,1,3,4,2,4,0,4,3,2,2,6,2,4,10,3,4
7.60E+21,,1,0.776507937,1,4,2,0,0,1,3,0,0,0,2,1,2,1,1,3,0,2,2,3,2,2,2,2,3,1,3,3,0
7.60E+21,,1,0.65018216,1,0,0,0,0,0,0,0,2,2,0,1,0,2,2,2,1,4,0,2,2,3,1,3,1,1,1,2,2
7.60E+21,,1,0.707272619,1,2,1,1,1,0,0,1,0,0,1,0,1,2,0,3,1,0,1,0,2,0,1,2,1,2,1,3,3
7.60E+21,,1,0.518807246,0,0,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,3,0,0,2
7.60E+21,,1,0.822572055,1,1,3,2,1,2,0,0,0,3,0,0,0,1,1,0,0,3,3,0,1,0,1,2,0,3,1,3,2
7.60E+21,,2,2.317142857,2,2,3,3,1,2,4,3,4,4,6,3,2,5,0,1,4,3,7,2,7,7,2,10,5,7,7,7,5
7.60E+21,,1,0.568810697,1,0,2,0,0,0,2,2,0,3,1,0,0,0,0,0,0,2,1,0,2,0,1,1,2,1,0,2,2
7.60E+21,,1,0.686924407,0,1,1,0,0,0,0,2,2,0,1,0,2,1,0,0,0,0,0,0,3,1,0,2,0,2,2,1,2
7.60E+21,,0,0.398504788,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,2,0,0,2,1,2,3,3
7.60E+21,,1,0.691180445,1,0,0,1,1,0,1,1,0,0,0,2,2,1,2,1,1,0,2,0,3,1,0,3,3,3,0,0,1
7.60E+21,,1,0.690111402,1,2,0,0,0,0,0,2,3,1,0,2,1,3,2,1,0,0,0,3,0,2,1,2,2,3,0,1,1
7.60E+21,,1,0.739947186,1,1,1,0,1,0,0,0,3,2,2,2,1,1,0,1,3,2,2,2,1,1,2,1,3,3,4,5,4
7.60E+21,,0,0.261425235,1,0,0,0,1,1,0,0,0,0,2,1,2,0,2,0,0,0,1,3,0,1,1,0,1,0,1,1,1
7.60E+21,,11,10.71285714,12,11,9,16,10,12,13,13,19,21,20,28,20,16,20,13,26,32,23,26,30,24,24,30,32,25,30,20,33
7.60E+21,,1,0.921011342,1,1,1,0,2,2,0,1,1,0,1,0,0,2,0,1,4,3,1,2,1,2,1,3,1,1,1,5,2
7.60E+21,,0,0.187420999,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0
7.60E+21,,3,2.735714286,2,1,5,2,4,2,2,4,6,2,7,2,0,3,6,2,3,7,4,4,7,6,1,4,5,5,3,1,3
7.60E+21,,1,1.018142857,1,1,0,2,1,1,2,2,2,1,1,0,1,3,1,1,2,0,0,0,0,3,4,0,1,2,0,4,2
7.60E+21,,1,0.761453067,1,0,2,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,2,1
7.60E+21,,0,0.312213838,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1,0,2,0,1,1,0,2,0,0,0,0,1,1
7.60E+21,,1,0.754056568,1,0,0,2,1,0,1,0,1,0,2,2,0,0,0,0,1,3,0,0,1,3,3,2,2,3,3,5,4
7.60E+21,,0,0.178794411,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,1,0,1,0,0,1,1,0,0,0,1
7.60E+21,,0,0.191600789,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0,0,0,1,0
7.60E+21,,0,0.121709524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1
7.60E+21,,1,0.89172469,1,2,1,2,1,2,1,0,1,1,2,0,1,3,2,1,1,1,0,0,2,2,4,1,3,3,1,0,1
7.60E+21,,0,0.421938749,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,1,1,1,0,2,0,0,2,0,1,0,2,1,1
7.60E+21,,1,0.732506349,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,2,0,1,4,1,2,3,0,1,4,2,0,1
7.60E+21,,3,2.595714286,3,4,1,5,0,5,3,2,2,3,3,1,1,0,3,4,0,4,7,11,15,10,10,7,6,8,6,6,4
7.60E+21,,0,0.012219439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
7.60E+21,,0,0.232825606,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,4,1,0
7.60E+21,,2,2.207204969,3,3,2,5,3,2,3,2,3,0,2,1,1,4,3,1,0,1,2,9,9,1,6,1,4,3,1,3,7
7.60E+21,,0,0.201372892,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,0,2,1,0,0,1,1,2,1,1,2,0,0
7.60E+21,,1,0.728802849,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,4,0,6,1
7.60E+21,,0,0.406694673,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,1,0,1,3,0,0,2,2,2
7.60E+21,,1,0.630638407,1,0,0,0,1,0,2,3,0,0,1,1,0,0,2,1,1,4,0,0,1,2,3,0,1,2,2,3,0
7.60E+21,,1,0.511158822,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,3,3,2,0,1,1,1,0,2,2,0
7.60E+21,,0,0.252150759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
7.60E+21,,1,0.801428571,1,0,2,0,0,1,0,2,2,2,0,0,1,0,3,2,2,0,5,0,1,4,3,2,3,2,1,0,4
7.60E+21,,1,1.175714286,1,0,1,1,2,1,1,1,0,3,3,3,3,1,7,3,6,5,3,3,1,3,4,2,4,0,4,2,2
7.60E+21,,1,0.502702015,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,3,0,3,3,1,2
7.60E+21,,1,0.655185014,0,0,1,1,1,0,0,0,1,1,0,0,0,2,1,0,1,0,1,2,0,0,0,0,4,0,1,0,1
7.60E+21,,1,0.815714286,1,0,0,0,0,2,0,0,4,1,0,1,1,0,3,4,1,2,5,1,2,2,2,4,2,1,3,2,0
7.60E+21,,0,0.495977129,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,0,1,2,4,0,1
7.60E+21,,0,0.343900488,0,1,0,0,2,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0
7.60E+21,,2,1.846190476,2,1,2,3,1,2,1,1,1,3,1,3,4,2,1,2,0,1,2,5,5,5,4,4,2,6,3,6,6
7.60E+21,,1,0.665729924,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,2,1,1,2,0,4,1,1,1,2,0,1,0,2
7.60E+21,,3,3.290357143,3,5,4,1,6,3,4,2,2,7,3,4,3,2,6,3,4,10,7,3,7,4,9,4,10,3,4,6,3
7.60E+21,,1,1.22446556,1,2,2,2,1,1,2,2,2,1,2,4,2,9,1,1,4,6,1,1,4,1,3,2,2,2,1,3,2
7.60E+21,,4,3.607142857,4,7,4,6,6,5,8,7,1,5,3,8,6,9,6,4,8,4,4,6,5,3,4,4,3,0,4,4,4
7.60E+21,,0,0.007543627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.60E+21,,0,0.063054809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0
7.60E+21,,0,0.344738877,0,0,0,2,0,0,1,0,0,0,1,3,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,2
7.60E+21,,2,2.332857143,2,1,3,3,2,5,2,5,3,2,3,5,2,4,7,3,5,0,9,4,5,3,5,7,3,4,5,2,5
7.60E+21,,0,0.361377162,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,3,1,3,0,3,0,2,1
7.60E+21,,0,0.342143891,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
7.60E+21,,0,0.289673151,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,1,2,0,1,0,0,0,0,0,1,0,1
7.60E+21,,1,1.364081633,2,1,1,2,0,1,3,1,3,2,2,1,1,0,2,1,3,1,1,1,5,6,3,2,3,6,6,3,4
7.60E+21,,2,1.572857143,2,0,0,0,1,4,3,2,0,1,1,0,1,1,4,1,6,3,2,2,1,1,1,3,8,5,3,4,3
7.60E+21,,0,0.071494794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
7.60E+21,,1,0.76836062,1,1,2,0,1,0,0,0,2,0,2,0,0,0,0,1,1,1,1,1,1,3,4,0,4,3,3,1,0
7.60E+21,,1,0.679642022,1,3,2,0,0,0,3,1,0,1,2,0,0,0,0,0,0,3,1,2,0,2,0,1,2,1,6,1,4
7.60E+21,,5,4.9,5,4,8,6,10,10,6,5,7,4,9,7,8,12,9,9,12,6,13,14,12,18,14,11,13,10,11,11,6
7.60E+21,,0,0.173069093,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,0,3,0,1,1,0,1,0,0
7.60E+21,,0,0.345397928,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,2,0,0,0,3
7.60E+21,,1,1.01655565,1,2,1,4,1,1,1,2,1,0,0,3,0,0,1,0,1,0,1,0,1,1,1,2,3,5,0,3,0
7.60E+21,,0,0.298525927,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,1,4,3,2,1
7.60E+21,,0,0.051069246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7.60E+21,,1,0.63110071,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,5,4,4,6
7.60E+21,,1,0.523957571,1,0,0,0,3,1,0,1,0,0,3,1,0,0,0,0,1,1,0,1,1,1,4,4,1,1,3,2,1
7.60E+21,,0,0.434017638,0,1,0,0,0,1,0,0,0,0,2,3,1,0,3,0,0,0,0,1,1,1,1,1,2,1,2,1,0
7.60E+21,,0,0.42129423,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1
7.60E+21,,0,0.366880277,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,3,0,2,0
7.60E+21,,1,0.739704343,1,1,0,1,0,3,0,1,0,2,1,0,0,1,1,2,1,3,4,2,1,3,2,0,2,4,3,1,1
7.60E+21,,1,0.502480619,0,0,0,3,0,0,0,0,0,2,1,0,1,1,0,1,1,1,2,1,2,1,1,2,3,2,1,1,1
7.60E+21,,1,1.179428571,1,0,0,0,1,1,0,0,0,1,2,0,1,3,0,1,1,3,6,6,0,1,0,0,5,1,2,4,1
7.60E+21,,0,0.37883739,1,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1,3,0,1,0,1,1,2,1,0,1,3
7.60E+21,,1,1.264715624,1,1,1,3,1,2,0,2,2,0,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0,2,0,1,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.222663377,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
7.60E+21,,1,0.731436782,1,0,1,0,0,1,2,0,0,1,0,1,1,0,1,2,0,2,4,1,0,2,4,3,2,4,6,3,4
7.60E+21,,1,0.662929404,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,1,2,1,3,0,4,2,4,0,0,1
7.60E+21,,5,4.53,4,3,7,8,5,5,9,5,6,8,5,4,4,5,6,8,2,6,10,8,5,9,9,7,6,5,12,8,4
7.60E+21,,1,0.863913384,1,1,1,1,2,0,1,1,2,2,1,2,0,1,1,2,1,2,2,2,1,3,2,2,0,2,2,0,2
7.60E+21,,2,2.302857143,2,2,2,3,2,3,3,2,1,3,0,6,3,1,3,4,3,3,2,5,5,0,12,2,13,5,7,3,8
7.60E+21,,0,0.289724216,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7.60E+21,,3,2.785714286,2,3,2,3,4,5,7,2,1,7,2,3,7,8,4,6,7,7,4,8,2,5,4,8,10,7,7,5,6
7.60E+21,,1,0.638571429,1,0,0,2,2,2,0,0,2,1,2,1,2,0,1,1,0,2,2,1,1,2,2,0,0,0,4,2,4
7.60E+21,,11,10.75,9,12,13,12,12,8,16,14,14,12,11,17,14,13,9,11,14,10,14,23,21,18,19,15,27,14,21,14,22
7.60E+21,,1,0.663943311,1,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0,0,2,2,2,2,2,6,3,2,0,2,3,3
7.60E+21,,1,0.706325864,1,1,2,0,1,1,0,1,0,4,1,0,0,3,2,1,1,2,0,2,0,2,4,0,2,2,0,2,0
7.60E+21,,0,0.478710017,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0,4,0,0,3,2,0,1,0,1,1,1,0,0
7.60E+21,,0,0.323488968,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,1,1,0,0
7.60E+21,,1,0.517834467,1,0,0,0,0,0,0,1,0,0,2,1,3,1,0,2,0,1,0,2,1,0,1,1,1,1,2,3,0
7.60E+21,,1,0.863810658,1,0,0,1,2,1,0,0,0,3,1,0,1,0,1,0,2,3,2,3,3,1,1,0,5,0,0,0,2
7.60E+21,,1,1.348027211,1,1,1,2,0,1,0,1,1,2,1,4,0,1,1,3,3,3,3,4,1,1,2,8,6,5,2,3,4
7.60E+21,,0,0.422736961,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,1,1,1,4,2,4,1,0
7.60E+21,,1,0.838496364,1,2,1,1,3,0,1,2,2,1,1,1,0,0,0,2,0,1,1,0,3,2,1,1,1,1,0,0,2
7.60E+21,,0,0.121169816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0,1,0
7.60E+21,,3,2.844285714,2,1,2,2,4,2,5,5,4,4,4,3,3,6,1,5,5,8,4,7,5,7,2,7,3,3,5,6,8
7.60E+21,,0,0.442632646,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,2,1,1,1,0,1,0,0,0,2,1
7.60E+21,,0,0.061780815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
7.60E+21,,3,3.174285714,3,2,3,4,4,3,3,3,3,3,6,0,7,5,4,3,7,3,5,9,7,5,4,11,8,8,6,6,14
7.60E+21,,0,0.48913523,1,2,1,1,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,2,3,2,1,1,1,1,4,0,0
7.60E+21,,0,0.232233727,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,2,3,0
7.60E+21,,1,0.900773881,1,0,0,0,0,1,1,2,3,2,1,0,0,3,1,1,1,1,0,1,1,2,2,3,3,1,1,0,1
7.60E+21,,0,0.369348889,0,0,0,0,0,3,0,0,0,2,1,1,1,0,1,0,2,1,1,0,0,2,0,2,0,1,1,1,0
7.60E+21,,0,0.094449422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1
7.60E+21,,1,0.542516589,1,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,4,1
7.60E+21,,0,0.30970607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,3,0,0,0,2,1,1,0,1,1
7.60E+21,,0,0.105690613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
7.60E+21,,0,0.369614543,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,2,1,3
7.60E+21,,1,1.394489796,1,1,0,4,1,4,2,2,0,4,0,2,1,1,3,0,2,2,1,1,2,0,2,1,5,2,3,1,5
7.60E+21,,0,0.202571832,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,2,0,2,0,0,0,0,0,0,0
7.60E+21,,3,2.905714286,3,4,6,4,3,3,1,0,1,2,5,3,4,2,5,6,5,3,1,4,4,2,3,3,4,3,7,4,1
7.60E+21,,0,0.13633564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0
7.60E+21,,0,0.215746401,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,1,1,1,1,2,0
7.60E+21,,1,0.939700775,1,1,0,2,2,0,1,0,0,0,0,1,1,2,0,1,2,1,1,0,1,5,1,1,1,2,0,4,3
7.60E+21,,4,4.125714286,4,0,6,4,3,5,5,1,4,2,6,3,9,9,8,6,11,5,9,9,9,10,14,5,10,13,13,10,9
7.60E+21,,0,0.113137294,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
7.60E+21,,1,0.56603966,1,0,0,1,0,2,2,0,2,1,2,0,2,1,1,1,1,1,1,1,1,0,1,2,2,1,1,0,1
7.60E+21,,0,0.352542908,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,0,0,2,1,0,1,0,0
7.60E+21,,1,0.609506791,1,0,0,0,0,0,0,3,1,0,3,0,0,0,1,2,0,1,1,2,0,1,2,2,0,1,3,4,3
7.60E+21,,0,0.405015301,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,2,3,1,2,0,1,0,0,0,1,0,0,1
7.60E+21,,1,0.547120672,1,0,1,0,0,1,1,1,0,0,2,0,1,1,0,1,1,0,0,2,1,3,1,1,0,2,0,2,2
7.60E+21,,0,0.334144364,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
7.60E+21,,1,0.604871382,1,2,2,0,0,0,1,0,1,1,2,0,0,1,1,1,1,1,2,1,1,2,0,1,1,1,3,1,3
7.60E+21,,1,1.150373287,1,0,0,1,3,1,3,1,0,0,0,2,1,1,1,0,3,2,2,1,1,0,1,0,1,1,3,5,2
7.60E+21,,0,0.200905164,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
7.60E+21,,1,0.924285714,1,1,2,0,2,0,0,2,2,1,0,5,0,2,1,2,2,0,3,2,1,0,0,1,3,0,1,4,3
7.60E+21,,2,1.848571429,2,4,1,0,2,7,0,2,1,0,1,0,3,3,2,1,1,4,4,7,1,4,0,6,6,4,6,3,5
7.60E+21,,0,0.373736877,0,0,2,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,3,3,0,0,0,0,0,0,0
7.60E+21,,1,0.517234881,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,2,3,1,1
7.60E+21,,0,0.44032001,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,2,0,1,0,0,1,1,1,1,0,0,1,1
7.60E+21,,0,0.471654592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,4,0,2,0
7.60E+21,,0,0.098059264,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
7.60E+21,,0,0.251126504,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,0,0.108114584,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
7.60E+21,,0,0.375801271,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1,1,2,1,1
7.60E+21,,1,0.642266601,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,2,0,2,0,1,1,3,1,2,1,1,1
7.60E+21,,1,0.58023677,1,0,1,0,0,2,0,0,1,2,0,0,1,0,0,1,0,1,1,1,1,0,0,2,5,0,0,2,0
7.60E+21,,0,0.274477036,0,0,0,2,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,1,1,1,0,1,1,2,0,0,1
7.60E+21,,1,0.843870748,1,0,1,1,0,0,3,1,1,1,0,2,0,3,2,2,1,3,1,2,6,3,1,1,2,1,3,2,3
7.60E+21,,3,3.244285714,5,5,5,5,5,7,4,8,7,6,3,8,7,4,2,3,5,4,1,2,1,7,4,6,2,3,4,2,3
7.60E+21,,1,0.695257126,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,2,2,3,3,2,2,1,0,1,5
7.60E+21,,11,11.31714286,13,18,18,25,19,20,14,13,12,19,12,10,8,8,15,10,8,5,10,4,6,9,5,7,6,9,12,7,17
7.60E+21,,1,0.818752125,1,1,2,1,1,0,2,2,2,2,1,1,1,1,0,0,1,0,1,2,4,2,2,1,0,2,1,2,0
7.60E+21,,1,0.824339089,1,1,0,1,0,1,0,2,2,3,1,0,0,2,1,2,1,1,2,3,2,0,3,4,0,1,1,2,0
7.60E+21,,1,1.195604396,1,1,0,0,1,2,1,2,0,2,3,2,1,2,2,3,6,2,5,2,3,6,4,3,1,2,3,5,2
7.60E+21,,1,0.871657263,1,1,0,1,0,2,0,0,1,1,1,2,2,5,3,1,2,2,1,1,3,3,1,2,3,1,0,1,1
7.60E+21,,0,0.257779306,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0
7.60E+21,,0,0.246616444,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2,2,2,1,0,1,0,0,1
7.60E+21,,0,0.324541179,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,0
7.60E+21,,1,1.062872294,1,0,2,1,2,1,1,0,0,2,0,1,2,3,4,0,0,0,3,3,3,0,2,1,1,2,2,4,1
7.60E+21,,3,3.012857143,3,4,4,5,4,2,6,3,4,4,2,5,6,8,3,6,1,7,6,9,3,14,7,12,5,4,14,7,6
7.60E+21,,1,1.213030303,1,1,3,0,1,1,2,1,1,0,0,3,4,0,3,3,2,1,6,0,3,3,3,4,0,4,1,1,4
7.60E+21,,0,0.239599352,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,3,1,1,0,0
7.60E+21,,1,0.95,1,0,1,2,2,0,0,5,2,2,1,2,1,0,1,0,3,0,4,1,1,0,0,1,3,3,1,3,5
7.60E+21,,0,0.356889142,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1,4,0,0,1,3
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.197142857,1,3,1,1,0,4,0,3,1,5,2,0,1,1,0,1,2,0,2,2,3,2,1,1,1,4,4,2,3
7.60E+21,,1,1.421428571,2,3,1,7,3,2,1,3,2,3,1,1,4,5,3,2,1,7,5,3,1,4,3,1,0,1,2,0,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.246558686,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,0,3,0,1,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.687531025,1,0,0,1,0,0,0,0,0,2,0,1,0,3,3,2,0,1,0,0,2,1,0,5,3,0,0,0,0
7.60E+21,,0,0.360413631,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2,1,0,1,0,0,3,0,0,2,1,1,1,1,0
7.60E+21,,2,2.447142857,3,3,4,5,4,1,1,7,6,3,10,0,1,0,2,5,3,1,4,2,7,4,3,3,2,3,2,7,4
7.60E+21,,0,0.265349482,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,1,1,1,0,0,0,1,2
7.60E+21,,3,3.177142857,4,4,6,2,4,8,3,7,4,2,2,6,7,6,4,6,5,2,5,6,4,4,5,1,4,7,0,1,5
7.60E+21,,1,0.917142857,1,0,1,0,1,1,0,2,2,2,1,2,0,2,1,4,1,0,1,1,0,0,0,5,0,3,0,2,0
7.60E+21,,1,0.963341294,1,0,1,0,0,0,1,0,0,1,3,1,1,1,0,0,0,1,1,2,3,4,6,1,1,2,4,1,4
7.60E+21,,0,0.46184521,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,3,2,1,0,0,2,2,2
7.60E+21,,2,1.68,2,0,1,4,2,1,1,1,0,1,3,3,3,2,3,3,2,9,3,3,3,8,5,5,4,5,9,3,3
7.60E+21,,3,3.122857143,4,4,9,11,2,3,4,1,5,2,5,6,3,5,6,4,0,5,5,2,2,1,2,1,1,3,3,4,4
7.60E+21,,1,1.143982684,1,1,0,0,1,0,1,3,4,0,3,2,3,2,1,3,2,0,1,1,4,4,3,4,4,3,2,2,0
7.60E+21,,0,0.293844101,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,0,0,2,0,0,1,1,0,0,0,0
7.60E+21,,0,0.082409808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
