manzanac,ret,pred2020,pred2020_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,1.147142857,1,1,2,2,2,1,3,0,0,3,1,1,2,3,2,1,1,1,4,5,1,1,4,2,3,1,5,4,4
7.60E+21,,1,1.070295936,1,1,1,1,0,1,3,3,3,0,2,1,3,1,1,1,2,0,1,1,2,3,2,1,2,6,1,0,3
7.60E+21,,0,0.464087448,1,1,0,0,1,0,0,1,1,1,0,2,0,1,1,0,1,1,1,1,0,1,2,0,3,1,1,1,3
7.60E+21,,1,0.533114699,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1
7.60E+21,,1,0.571442052,1,1,1,0,0,0,0,0,1,0,2,1,2,0,2,0,0,0,1,0,0,1,2,1,0,1,3,2,4
7.60E+21,,0,0.469804619,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,3,1,4,3,2,3,2
7.60E+21,,0,0.003263155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,1,0.937594976,1,1,0,0,2,1,1,1,0,0,2,0,0,0,4,2,1,1,2,0,4,0,2,1,2,3,0,4,5
7.60E+21,,1,0.798628571,1,1,1,1,0,3,2,2,3,4,2,2,2,0,2,1,0,1,1,1,1,2,0,1,1,0,0,1,0
7.60E+21,,1,1.26877551,2,1,0,0,3,0,2,2,3,2,1,0,0,1,0,1,3,1,2,0,6,1,0,8,0,1,3,2,3
7.60E+21,,4,3.981428571,5,4,6,2,3,7,3,1,7,2,9,7,6,9,5,9,8,6,11,10,8,8,11,7,6,6,8,11,8
7.60E+21,,0,0.125348242,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0
7.60E+21,,0,0.253762263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,2,2,2,1,1,2,0
7.60E+21,,3,3.284285714,4,4,2,5,8,1,5,4,7,2,5,5,2,5,8,1,6,4,7,4,7,10,6,2,6,4,8,7,7
7.60E+21,,1,0.792300495,1,1,0,0,2,1,2,2,1,0,2,1,4,1,2,0,4,1,1,3,1,1,1,3,1,0,2,1,1
7.60E+21,,1,0.50465928,0,0,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,1,1,0,3,1,0
7.60E+21,,1,0.750307648,1,1,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,2,3,2,1,2
7.60E+21,,0,0.149685345,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0,1
7.60E+21,,1,0.976455439,1,1,1,1,3,1,2,0,1,0,0,2,0,1,2,5,2,1,2,0,3,0,0,2,1,2,4,1,1
7.60E+21,,1,0.630974732,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,1,2,1
7.60E+21,,1,0.516223964,0,1,0,0,0,0,2,0,0,2,1,1,0,0,2,0,1,0,1,0,2,1,2,2,2,1,2,0,2
7.60E+21,,5,5.451428571,6,8,15,8,5,4,4,9,1,5,5,3,6,4,6,3,6,3,2,1,3,4,5,4,6,5,8,10,7
7.60E+21,,1,1.075714286,1,1,2,1,3,1,2,0,0,0,0,2,3,1,0,2,0,2,1,0,0,1,1,3,4,5,2,0,2
7.60E+21,,1,0.727619048,1,1,0,0,0,0,1,1,2,1,1,2,1,0,1,1,3,4,5,1,1,0,4,0,2,2,0,1,1
7.60E+21,,1,1.005047619,1,1,1,0,2,0,0,0,0,1,2,1,0,1,2,4,2,0,4,0,5,1,3,6,4,1,0,2,1
7.60E+21,,1,0.510508332,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,1,0,3,4
7.60E+21,,0,0.217467531,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,0,2,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.587922991,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,3,1,0,2,3,1,2
7.60E+21,,0,0.136543803,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.60E+21,,1,0.95808273,1,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0
7.60E+21,,2,1.521428571,1,2,1,1,2,1,1,4,1,2,1,2,1,3,1,4,2,5,3,5,6,5,6,7,2,2,1,4,2
7.60E+21,,1,0.873598415,1,1,0,1,0,3,1,0,2,1,3,2,1,3,3,1,4,3,7,2,3,4,1,2,3,1,1,0,1
7.60E+21,,0,0.004134979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,1,0.539970086,1,1,1,2,0,0,0,1,1,2,0,2,0,0,3,0,0,1,1,1,1,1,2,0,1,2,1,0,1
7.60E+21,,0,0.231820243,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,2,1,0,0,0,1
7.60E+21,,1,0.723819759,1,1,0,0,0,1,1,1,0,1,1,0,0,2,1,2,1,2,1,1,2,5,3,2,1,2,0,0,3
7.60E+21,,0,0.480327389,1,1,1,1,0,2,0,0,0,0,0,1,2,1,1,2,2,2,2,3,0,4,5,3,2,2,4,0,1
7.60E+21,,0,0.193717506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,1,2,0,1
7.60E+21,,0,0.330569023,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,0,0
7.60E+21,,1,0.684957485,1,1,3,0,2,0,1,2,0,1,2,3,1,0,1,0,2,2,0,0,0,1,1,1,0,1,0,0,3
7.60E+21,,4,3.592857143,4,4,5,4,5,3,3,2,4,2,3,5,3,3,3,2,5,5,6,7,5,7,8,5,11,6,3,8,8
7.60E+21,,2,1.76,1,2,2,2,1,1,0,2,1,1,1,4,3,0,0,3,0,3,2,5,2,6,2,5,4,4,2,4,3
7.60E+21,,1,0.70938343,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,1,0,2,0,3,2,1,2,4,3,4,1
7.60E+21,,1,0.585021942,1,1,1,1,0,0,0,1,2,2,1,0,0,0,2,3,1,3,1,0,0,3,1,2,2,1,3,1,2
7.60E+21,,2,1.535285714,1,1,2,0,3,1,1,2,3,1,4,1,3,2,0,1,1,5,0,5,2,3,1,3,6,3,2,6,2
7.60E+21,,2,1.712857143,2,1,3,0,1,1,0,1,5,2,0,5,5,4,2,2,2,3,3,4,5,3,6,4,2,6,2,2,6
7.60E+21,,0,0.064772317,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1
7.60E+21,,0,0.161057228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
7.60E+21,,1,0.653575852,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,2,2,0,3,2,1,1,0,2
7.60E+21,,0,0.149443753,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
7.60E+21,,1,0.691766861,1,1,0,0,0,2,3,0,1,0,1,0,1,0,0,2,0,2,1,2,2,1,3,4,2,1,1,0,0
7.60E+21,,0,0.412157688,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,4,2,0,2
7.60E+21,,0,0.003954524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.60E+21,,0,0.111935344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
7.60E+21,,1,0.939462018,1,1,0,2,0,1,2,0,2,3,0,2,3,2,1,3,2,0,2,2,2,3,3,2,1,4,2,1,1
7.60E+21,,1,0.510200343,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,2,3,1,1,6,1,0,0,1,1
7.60E+21,,0,0.298445395,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2
7.60E+21,,1,0.902424242,1,1,1,0,0,0,3,0,0,2,1,1,0,0,2,1,2,2,0,2,2,0,1,2,4,3,1,4,4
7.60E+21,,1,1.197142857,1,2,1,1,1,1,0,2,2,3,1,2,2,2,3,2,1,3,6,3,5,4,2,3,2,6,3,4,4
7.60E+21,,1,0.640228903,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,3,1,1,2,0,1,0,2,1,3,1,3,3,1
7.60E+21,,0,0.116992178,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7.60E+21,,1,1.277142857,2,2,2,1,2,5,4,2,0,1,2,0,3,1,0,0,0,4,2,1,1,4,0,4,0,3,2,2,1
7.60E+21,,0,0.293290178,0,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,2
7.60E+21,,1,0.583768167,1,0,0,1,0,0,0,2,0,1,0,1,3,0,1,1,1,1,0,1,1,2,1,3,0,1,0,3,1
7.60E+21,,1,0.653534861,1,1,0,2,2,0,3,1,1,0,1,2,0,0,0,2,0,4,0,3,1,5,2,1,1,2,0,1,1
7.60E+21,,1,0.586059586,1,0,1,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,0,2,3,1,2,0,1
7.60E+21,,0,0.426501197,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,2,0,1,0,2,1,0,0,0,2
7.60E+21,,0,0.046121311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
7.60E+21,,3,3.008571429,3,3,5,3,1,7,4,2,1,3,4,3,2,3,2,3,1,5,3,7,7,5,9,7,3,7,2,4,2
7.60E+21,,0,0.113744395,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,1,0.611555464,1,1,1,2,1,0,2,0,1,0,1,1,1,1,2,2,2,0,4,1,1,4,4,0,0,1,0,0,0
7.60E+21,,1,1.212804233,1,1,0,0,0,1,2,2,0,0,0,2,3,2,0,1,1,1,2,4,2,3,2,3,5,3,4,7,1
7.60E+21,,0,0.157539374,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,2,1,1,1,0
7.60E+21,,0,0.438058136,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
7.60E+21,,0,0.33319966,0,1,0,0,1,0,1,0,1,1,2,1,2,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1
7.60E+21,,2,1.948571429,2,2,1,4,0,2,2,4,0,0,4,0,1,3,1,4,2,2,3,1,5,2,2,5,3,5,2,6,8
7.60E+21,,1,0.734805481,1,1,0,0,0,0,3,0,2,2,2,1,1,3,0,2,0,2,2,1,1,1,3,0,2,1,0,0,1
7.60E+21,,0,0.222365044,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1
7.60E+21,,2,1.660204082,2,2,0,3,2,3,3,2,2,2,2,3,2,1,4,2,2,5,2,5,1,5,2,3,1,2,3,3,4
7.60E+21,,1,0.940222222,1,1,1,1,0,1,1,3,1,1,0,0,0,2,2,2,0,3,2,4,2,1,2,0,1,1,1,0,6
7.60E+21,,0,0.417212882,1,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,2,0,0,1,1,3,3,1,1,0,2,1,0
7.60E+21,,0,0.32048446,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,2,1
7.60E+21,,0,0.345921945,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,2,2,0
7.60E+21,,0,0.156413524,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0
7.60E+21,,2,2.484285714,3,3,0,5,4,3,2,2,4,3,4,4,6,3,1,6,3,7,7,5,5,11,11,11,7,10,7,2,4
7.60E+21,,1,0.730217687,1,1,3,0,1,1,1,1,2,1,1,1,0,0,0,1,2,2,3,0,1,2,2,2,1,1,1,3,2
7.60E+21,,0,0.206674775,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,1,0.940808477,1,1,2,2,2,0,0,1,2,0,1,1,1,3,4,0,1,4,2,1,2,2,2,4,0,3,1,0,2
7.60E+21,,0,0.07723472,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.981579639,1,1,0,0,0,3,1,2,1,1,0,1,0,2,0,0,0,3,2,3,1,1,2,1,6,3,4,1,3
7.60E+21,,0,0.02297063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7.60E+21,,0,0.231742637,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
7.60E+21,,1,0.52319161,0,0,0,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,1,2,3,0,1,0,1,0,0,0,0
7.60E+21,,1,0.957936176,1,0,1,0,0,2,0,1,0,3,0,1,1,0,0,1,1,2,0,1,3,0,3,2,1,0,2,1,0
7.60E+21,,0,0.03592126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,1,1.220748299,2,1,2,0,0,2,3,1,3,4,3,4,3,2,5,2,5,5,1,1,6,5,6,1,2,2,3,2,4
7.60E+21,,0,0.03533902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
7.60E+21,,0,0.128101654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.60E+21,,1,0.598391534,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,2,0,1,1,0,0,0,3,2,0
7.60E+21,,0,0.120006571,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
7.60E+21,,0,0.359740743,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,3,0,2,0,0,5,0,3,2,2,2,1,1
7.60E+21,,2,1.738571429,2,2,1,3,1,3,2,2,1,1,1,6,3,3,4,1,3,4,3,9,1,1,4,3,7,5,1,4,4
7.60E+21,,2,2.116666667,2,3,2,3,3,2,2,4,5,2,4,2,3,5,1,6,5,4,6,1,2,9,5,9,5,4,6,6,4
7.60E+21,,5,4.738571429,5,5,6,4,6,8,5,6,5,6,9,2,5,9,4,8,3,9,3,7,6,14,16,11,7,7,5,10,4
7.60E+21,,0,0.221527535,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,2,1
7.60E+21,,2,2.022857143,2,3,3,2,5,2,0,3,4,1,1,3,6,0,2,0,3,5,3,4,2,6,5,7,3,5,1,1,7
7.60E+21,,1,0.810117524,1,1,1,0,0,2,0,1,1,1,2,0,0,2,0,2,1,1,2,2,1,2,0,5,3,1,4,3,1
7.60E+21,,1,0.540781125,1,0,0,3,1,0,0,0,0,0,0,2,1,0,3,1,2,0,1,1,1,0,1,2,0,1,1,0,1
7.60E+21,,1,1.012047975,1,1,2,2,0,1,1,2,0,1,1,2,0,1,0,0,1,1,2,4,2,3,1,3,2,1,1,5,3
7.60E+21,,1,1.018969126,1,1,1,1,1,3,3,1,0,0,2,1,0,0,0,1,0,1,1,0,2,0,1,1,1,3,3,6,4
7.60E+21,,1,0.775204009,1,1,1,1,1,0,0,2,1,1,0,1,1,2,0,1,0,0,0,0,0,1,1,3,3,1,1,2,0
7.60E+21,,1,0.537280393,1,1,1,1,1,0,0,0,0,1,1,0,2,1,2,0,2,4,1,2,2,2,2,3,2,2,2,1,2
7.60E+21,,0,0.082991943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1
7.60E+21,,1,0.742538973,1,1,1,2,2,0,0,1,1,0,0,1,1,1,0,2,0,3,0,1,4,0,0,1,3,0,3,3,3
7.60E+21,,0,0.177531715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,2,0,0,2,0,0,0,0,0
7.60E+21,,1,0.605833989,1,0,0,1,0,0,1,0,0,1,0,0,2,0,4,0,1,0,0,0,1,1,2,1,3,3,1,1,0
7.60E+21,,0,0.403514524,0,1,0,0,1,0,0,0,2,1,1,0,1,1,1,2,1,1,1,3,0,2,1,0,0,1,1,0,1
7.60E+21,,0,0.453445123,0,1,1,0,1,3,1,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,1,0,1,1,1,3,2
7.60E+21,,0,0.434356437,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,2,1,1,1
7.60E+21,,0,0.492678619,1,1,0,0,2,0,0,0,1,0,0,2,0,2,1,0,0,1,3,2,2,1,2,1,2,0,2,1,0
7.60E+21,,1,0.570287714,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,3,2,1,1,1,2,1,2,3,3
7.60E+21,,0,0.400579833,1,1,2,0,0,0,0,1,1,0,0,1,1,2,2,1,2,0,1,2,1,1,1,0,1,0,0,0,3
7.60E+21,,1,1.284537815,2,1,1,0,1,0,2,4,2,5,1,6,2,2,6,3,2,0,5,2,5,1,3,3,0,1,1,3,3
7.60E+21,,1,0.956270834,1,1,1,2,0,3,0,1,1,2,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,1,2,2,1
7.60E+21,,1,0.568450354,1,0,0,1,0,0,2,0,1,2,1,1,0,0,0,0,2,0,0,1,1,0,4,2,1,1,1,0,0
7.60E+21,,0,0.294250973,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,2,0,2,2,3
7.60E+21,,3,3.468571429,4,4,2,3,3,5,5,5,2,8,4,4,9,10,8,8,7,9,6,7,8,13,8,16,4,9,10,7,5
7.60E+21,,2,1.547678571,2,2,3,3,0,4,3,2,3,2,2,5,4,1,2,2,3,2,4,4,3,4,4,2,3,1,1,2,6
7.60E+21,,1,0.800121379,0,1,1,1,0,0,1,0,3,0,1,0,3,0,0,0,0,1,2,1,0,1,2,2,0,4,0,2,0
7.60E+21,,1,0.893557425,1,1,1,0,1,0,1,0,1,1,1,0,3,0,0,0,1,0,1,1,4,1,1,1,2,2,2,6,3
7.60E+21,,0,0.468002537,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
7.60E+21,,0,0.159344208,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,2,1,0,1,1,1,1,0,1,0
7.60E+21,,0,0.322911928,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,2,1,0,1,1,0,2
7.60E+21,,0,0.38637328,1,1,3,1,1,0,0,0,0,1,1,1,2,0,1,0,0,1,0,1,2,1,1,2,1,1,2,0,0
7.60E+21,,1,0.991072356,1,1,1,1,4,0,1,1,0,2,1,0,1,0,0,0,1,1,0,2,4,0,3,2,1,3,1,6,0
7.60E+21,,1,0.978021978,1,1,0,2,1,1,2,0,1,3,1,2,2,1,1,0,1,4,0,5,1,4,5,2,0,3,1,2,2
7.60E+21,,0,0.247371956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,1
7.60E+21,,2,2.047204969,2,3,1,1,2,2,1,1,4,2,3,1,3,3,2,3,4,3,5,1,7,6,5,7,5,7,6,8,4
7.60E+21,,1,0.857624706,1,1,2,1,0,1,2,1,1,0,4,1,0,1,0,2,1,2,2,2,4,1,1,2,1,1,2,0,0
7.60E+21,,0,0.432058185,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4,4,1,2,0,2,0,0,1
7.60E+21,,0,0.373742311,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,2,1,0,1,1,2
7.60E+21,,0,0.2637168,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,3,3,1,0,1
7.60E+21,,0,0.237844466,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,2,2,2,3,1,0,1,0
7.60E+21,,0,0.393928443,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,5,1,1,1,1,1,2,0,1,0,1,0,0,0
7.60E+21,,1,0.752714286,1,1,2,1,1,2,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0,2,2,1,4,2,0,1,0
7.60E+21,,0,0.310994253,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2,0,0,0,1,0,1,1,2,0,0,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.366052925,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0
7.60E+21,,0,0.228455224,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,0,0.306241039,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,1,3,0,2,2,2,1,2,2,2,0
7.60E+21,,1,0.927215909,1,1,0,0,1,0,2,1,1,0,0,1,1,1,0,1,4,1,0,1,1,2,4,3,2,4,3,2,4
7.60E+21,,1,0.532136058,0,1,2,1,0,0,0,1,0,1,2,2,1,1,1,0,2,0,0,1,1,1,2,0,1,1,1,0,1
7.60E+21,,1,0.687043736,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,1,2,0,0,0,1,1,1,1,1,0,4,1
7.60E+21,,1,0.872142857,1,1,2,2,0,0,0,1,1,4,4,1,0,0,1,1,3,2,4,0,1,0,2,0,4,2,1,0,2
7.60E+21,,1,0.660731365,1,1,0,1,0,1,0,1,1,0,0,0,2,0,2,1,0,1,2,3,2,0,0,1,1,2,2,3,2
7.60E+21,,2,1.785714286,2,2,3,1,3,0,3,2,2,4,1,1,5,4,1,6,4,2,2,1,0,4,6,4,3,1,4,1,8
7.60E+21,,1,0.765229216,1,1,1,1,0,1,0,1,1,2,1,0,0,2,0,1,1,1,0,2,0,1,4,1,3,2,0,0,2
7.60E+21,,0,0.464405554,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,1,0,2,2,1,2
7.60E+21,,0,0.424922825,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,2,0,0,0,1,1,0,2,2,0,1,0,0,3
7.60E+21,,1,0.71429243,1,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,2,0,0,2,1,4,2,2,0,1,4,0
7.60E+21,,2,1.593905649,1,1,1,1,2,2,2,1,3,2,1,1,2,1,5,3,2,0,1,6,3,4,5,2,6,2,4,3,3
7.60E+21,,0,0.478882828,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,3,1
7.60E+21,,0,0.327040159,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
7.60E+21,,0,0.08592376,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1
7.60E+21,,0,0.455071927,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,2,3,0,0
7.60E+21,,1,0.610675772,1,1,0,1,0,1,0,1,0,1,1,2,1,0,3,1,1,2,1,1,2,0,1,3,1,2,1,1,3
7.60E+21,,0,0.16457746,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0
7.60E+21,,0,0.481440757,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,2,1,3,1,0,1,2,0,1,2
7.60E+21,,0,0.407506833,0,1,0,1,1,1,0,0,1,0,2,0,0,1,1,0,2,1,0,1,1,0,5,0,1,0,0,2,1
7.60E+21,,1,0.913843558,1,1,1,1,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,3,0,3,4,1,2,1,1,6
7.60E+21,,1,0.885090523,1,1,0,3,1,4,0,2,1,1,3,2,0,2,1,3,2,0,1,0,1,1,1,1,1,1,2,0,2
7.60E+21,,0,0.191443054,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
7.60E+21,,0,0.174037973,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7.60E+21,,0,0.465869058,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,2,2,1,0,1,2,1,0,0,2,2
7.60E+21,,0,0.125689041,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
7.60E+21,,0,0.124603314,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
7.60E+21,,2,1.944143744,2,2,1,3,2,3,2,1,3,4,3,1,2,2,2,3,3,1,2,0,3,2,6,6,6,4,6,10,5
7.60E+21,,1,0.539271053,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,2,3,0,3,1,1,3,1,0,1,1,0
7.60E+21,,1,0.757416203,1,1,0,0,0,1,2,1,2,2,0,0,0,1,0,1,0,1,2,0,1,0,0,1,0,2,1,3,1
7.60E+21,,7,6.961428571,6,7,4,6,8,7,8,14,10,10,14,10,13,23,17,7,15,13,13,10,13,11,12,16,17,12,10,10,11
7.60E+21,,1,0.82767917,1,1,1,1,0,0,1,2,0,1,3,0,4,2,0,1,1,1,1,2,1,1,3,0,4,1,1,2,4
7.60E+21,,0,0.184115373,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,0,0,0,1,1,0,1,0,0,0,0
7.60E+21,,1,1.084575208,1,1,0,0,2,2,2,1,0,0,1,1,5,0,1,0,1,2,2,6,5,3,0,0,5,1,1,2,1
7.60E+21,,1,0.661033224,1,1,0,1,1,1,1,0,2,0,3,1,1,0,2,0,1,3,1,3,2,2,1,1,2,2,1,3,0
7.60E+21,,0,0.138619243,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7.60E+21,,0,0.183008693,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,2,2
