manzanac,rte,pred2021,pred2021_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,0,0.410887752,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,4,3,1,2,0
7.60E+21,,1,0.750092843,1,1,1,3,1,0,0,1,2,1,1,0,1,3,0,0,0,0,0,1,3,2,2,1,0,0,1,0,1
7.60E+21,,1,0.786617896,1,1,1,0,0,1,1,2,3,1,1,1,1,1,1,1,0,0,3,1,0,1,0,1,3,2,0,0,4
7.60E+21,,1,0.830455558,1,1,1,2,1,0,1,2,0,0,0,1,0,2,0,0,1,2,1,2,1,4,2,4,0,4,1,3,1
7.60E+21,,0,0.300794596,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,2,1,1
7.60E+21,,0,0.164382477,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
7.60E+21,,0,0.467841513,0,0,1,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,2
7.60E+21,,0,0.419416692,1,1,1,1,1,0,0,2,0,0,0,0,0,1,2,2,2,0,0,2,0,0,0,2,1,0,1,2,0
7.60E+21,,1,1.119375,1,1,1,1,0,1,1,3,1,1,3,1,0,0,2,3,1,0,2,0,2,2,2,4,3,2,0,4,2
7.60E+21,,0,0.26510941,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0
7.60E+21,,0,0.439838465,0,0,1,1,1,1,0,0,1,1,0,2,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0
7.60E+21,,2,2.32,2,3,2,1,8,1,4,2,3,4,2,1,1,4,2,1,3,4,2,4,0,4,3,2,2,6,2,4,10
7.60E+21,,1,0.719189352,1,1,1,4,2,0,0,1,3,0,0,0,2,1,2,1,1,3,0,2,2,3,2,2,2,2,3,1,3
7.60E+21,,1,0.501115874,1,1,1,0,0,0,0,0,0,0,2,2,0,1,0,2,2,2,1,4,0,2,2,3,1,3,1,1,1
7.60E+21,,0,0.490003104,0,1,1,2,1,1,1,0,0,1,0,0,1,0,1,2,0,3,1,0,1,0,2,0,1,2,1,2,1
7.60E+21,,0,0.44919014,1,1,0,0,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,3,0
7.60E+21,,1,0.992857744,1,1,1,1,3,2,1,2,0,0,0,3,0,0,0,1,1,0,0,3,3,0,1,0,1,2,0,3,1
7.60E+21,,2,1.921428571,2,2,2,2,3,3,1,2,4,3,4,4,6,3,2,5,0,1,4,3,7,2,7,7,2,10,5,7,7
7.60E+21,,0,0.481656463,0,1,1,0,2,0,0,0,2,2,0,3,1,0,0,0,0,0,0,2,1,0,2,0,1,1,2,1,0
7.60E+21,,1,0.534083617,1,1,0,1,1,0,0,0,0,2,2,0,1,0,2,1,0,0,0,0,0,0,3,1,0,2,0,2,2
7.60E+21,,0,0.285043481,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,2,0,0,2,1,2
7.60E+21,,1,0.86809751,1,1,1,0,0,1,1,0,1,1,0,0,0,2,2,1,2,1,1,0,2,0,3,1,0,3,3,3,0
7.60E+21,,1,0.646278444,1,1,1,2,0,0,0,0,0,2,3,1,0,2,1,3,2,1,0,0,0,3,0,2,1,2,2,3,0
7.60E+21,,1,0.688385607,1,1,1,1,1,0,1,0,0,0,3,2,2,2,1,1,0,1,3,2,2,2,1,1,2,1,3,3,4
7.60E+21,,0,0.451533673,0,0,1,0,0,0,1,1,0,0,0,0,2,1,2,0,2,0,0,0,1,3,0,1,1,0,1,0,1
7.60E+21,,11,11.28285714,11,11,12,11,9,16,10,12,13,13,19,21,20,28,20,16,20,13,26,32,23,26,30,24,24,30,32,25,30
7.60E+21,,1,0.575883667,1,1,1,1,1,0,2,2,0,1,1,0,1,0,0,2,0,1,4,3,1,2,1,2,1,3,1,1,1
7.60E+21,,0,0.286108424,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,1,1
7.60E+21,,2,1.975714286,2,3,2,1,5,2,4,2,2,4,6,2,7,2,0,3,6,2,3,7,4,4,7,6,1,4,5,5,3
7.60E+21,,1,1.065982568,1,1,1,1,0,2,1,1,2,2,2,1,1,0,1,3,1,1,2,0,0,0,0,3,4,0,1,2,0
7.60E+21,,1,0.503971038,1,1,1,0,2,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0
7.60E+21,,0,0.344604809,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1,0,2,0,1,1,0,2,0,0,0,0
7.60E+21,,1,0.898226943,1,1,1,0,0,2,1,0,1,0,1,0,2,2,0,0,0,0,1,3,0,0,1,3,3,2,2,3,3
7.60E+21,,0,0.122475287,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,1,0,1,0,0,1,1,0,0
7.60E+21,,0,0.25657772,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0,0,0
7.60E+21,,0,0.096554465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
7.60E+21,,1,0.937347619,1,1,1,2,1,2,1,2,1,0,1,1,2,0,1,3,2,1,1,1,0,0,2,2,4,1,3,3,1
7.60E+21,,0,0.465630025,0,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,1,1,1,0,2,0,0,2,0,1,0,2
7.60E+21,,1,0.783694206,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,2,0,1,4,1,2,3,0,1,4,2
7.60E+21,,3,2.737142857,3,3,3,4,1,5,0,5,3,2,2,3,3,1,1,0,3,4,0,4,7,11,15,10,10,7,6,8,6
7.60E+21,,0,0.058455328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
7.60E+21,,0,0.257614361,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,4
7.60E+21,,2,1.61,2,2,3,3,2,5,3,2,3,2,3,0,2,1,1,4,3,1,0,1,2,9,9,1,6,1,4,3,1
7.60E+21,,0,0.315075535,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,0,2,1,0,0,1,1,2,1,1,2
7.60E+21,,1,0.526140014,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,4,0
7.60E+21,,0,0.496043329,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,1,0,1,3,0,0,2
7.60E+21,,1,0.794889097,0,1,1,0,0,0,1,0,2,3,0,0,1,1,0,0,2,1,1,4,0,0,1,2,3,0,1,2,2
7.60E+21,,1,0.612658699,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,3,3,2,0,1,1,1,0,2
7.60E+21,,0,0.09388974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7.60E+21,,1,0.653267751,1,1,1,0,2,0,0,1,0,2,2,2,0,0,1,0,3,2,2,0,5,0,1,4,3,2,3,2,1
7.60E+21,,1,1.212085921,1,1,1,0,1,1,2,1,1,1,0,3,3,3,3,1,7,3,6,5,3,3,1,3,4,2,4,0,4
7.60E+21,,0,0.3624767,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,3,0,3,3
7.60E+21,,0,0.436610666,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,2,1,0,1,0,1,2,0,0,0,0,4,0,1
7.60E+21,,1,0.693324711,1,1,1,0,0,0,0,2,0,0,4,1,0,1,1,0,3,4,1,2,5,1,2,2,2,4,2,1,3
7.60E+21,,0,0.338610495,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,0,1,2,4
7.60E+21,,0,0.323197585,1,0,0,1,0,0,2,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1
7.60E+21,,2,1.580810411,2,2,2,1,2,3,1,2,1,1,1,3,1,3,4,2,1,2,0,1,2,5,5,5,4,4,2,6,3
7.60E+21,,0,0.495877468,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,2,1,1,2,0,4,1,1,1,2,0,1
7.60E+21,,2,2.275714286,3,3,3,5,4,1,6,3,4,2,2,7,3,4,3,2,6,3,4,10,7,3,7,4,9,4,10,3,4
7.60E+21,,1,1.057142857,1,1,1,2,2,2,1,1,2,2,2,1,2,4,2,9,1,1,4,6,1,1,4,1,3,2,2,2,1
7.60E+21,,4,3.518571429,4,4,4,7,4,6,6,5,8,7,1,5,3,8,6,9,6,4,8,4,4,6,5,3,4,4,3,0,4
7.60E+21,,0,0.040178962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7.60E+21,,0,0.108791735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0
7.60E+21,,0,0.472675236,0,0,0,0,0,2,0,0,1,0,0,0,1,3,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
7.60E+21,,2,2.014285714,2,2,2,1,3,3,2,5,2,5,3,2,3,5,2,4,7,3,5,0,9,4,5,3,5,7,3,4,5
7.60E+21,,0,0.490528981,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,3,1,3,0,3,0
7.60E+21,,0,0.084135693,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7.60E+21,,0,0.168157372,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,1,2,0,1,0,0,0,0,0,1
7.60E+21,,1,1.131142857,1,1,2,1,1,2,0,1,3,1,3,2,2,1,1,0,2,1,3,1,1,1,5,6,3,2,3,6,6
7.60E+21,,1,1.192967033,1,2,2,0,0,0,1,4,3,2,0,1,1,0,1,1,4,1,6,3,2,2,1,1,1,3,8,5,3
7.60E+21,,0,0.061011518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
7.60E+21,,1,0.775945166,1,1,1,1,2,0,1,0,0,0,2,0,2,0,0,0,0,1,1,1,1,1,1,3,4,0,4,3,3
7.60E+21,,1,0.641857993,1,1,1,3,2,0,0,0,3,1,0,1,2,0,0,0,0,0,0,3,1,2,0,2,0,1,2,1,6
7.60E+21,,5,5.138571429,5,5,5,4,8,6,10,10,6,5,7,4,9,7,8,12,9,9,12,6,13,14,12,18,14,11,13,10,11
7.60E+21,,1,0.516023154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,0,3,0,1,1,0,1
7.60E+21,,0,0.355993403,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,2,0,0
7.60E+21,,1,1.205758457,1,1,1,2,1,4,1,1,1,2,1,0,0,3,0,0,1,0,1,0,1,0,1,1,1,2,3,5,0
7.60E+21,,0,0.490708584,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,1,4,3
7.60E+21,,0,0.013940247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.562213778,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,5,4
7.60E+21,,1,0.724784635,1,1,1,0,0,0,3,1,0,1,0,0,3,1,0,0,0,0,1,1,0,1,1,1,4,4,1,1,3
7.60E+21,,0,0.48347656,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,0,3,0,0,0,0,1,1,1,1,1,2,1,2
7.60E+21,,0,0.10025196,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7.60E+21,,0,0.229940021,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,3,0
7.60E+21,,1,0.815270211,1,1,1,1,0,1,0,3,0,1,0,2,1,0,0,1,1,2,1,3,4,2,1,3,2,0,2,4,3
7.60E+21,,1,0.659357546,1,1,0,0,0,3,0,0,0,0,0,2,1,0,1,1,0,1,1,1,2,1,2,1,1,2,3,2,1
7.60E+21,,1,0.733857143,1,1,1,0,0,0,1,1,0,0,0,1,2,0,1,3,0,1,1,3,6,6,0,1,0,0,5,1,2
7.60E+21,,1,0.54088786,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1,3,0,1,0,1,1,2,1,0
7.60E+21,,1,0.894927834,1,1,1,1,1,3,1,2,0,2,2,0,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0,2,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.21252841,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1
7.60E+21,,1,0.81451192,1,1,1,0,1,0,0,1,2,0,0,1,0,1,1,0,1,2,0,2,4,1,0,2,4,3,2,4,6
7.60E+21,,1,0.563411365,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,1,2,1,3,0,4,2,4,0
7.60E+21,,5,4.734285714,4,5,4,3,7,8,5,5,9,5,6,8,5,4,4,5,6,8,2,6,10,8,5,9,9,7,6,5,12
7.60E+21,,1,0.870711199,1,1,1,1,1,1,2,0,1,1,2,2,1,2,0,1,1,2,1,2,2,2,1,3,2,2,0,2,2
7.60E+21,,2,1.968571429,2,2,2,2,2,3,2,3,3,2,1,3,0,6,3,1,3,4,3,3,2,5,5,0,12,2,13,5,7
7.60E+21,,0,0.258544318,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,3,3.13,3,3,2,3,2,3,4,5,7,2,1,7,2,3,7,8,4,6,7,7,4,8,2,5,4,8,10,7,7
7.60E+21,,1,0.708432918,1,1,1,0,0,2,2,2,0,0,2,1,2,1,2,0,1,1,0,2,2,1,1,2,2,0,0,0,4
7.60E+21,,10,10.33142857,9,11,9,12,13,12,12,8,16,14,14,12,11,17,14,13,9,11,14,10,14,23,21,18,19,15,27,14,21
7.60E+21,,1,0.649727226,1,1,1,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0,0,2,2,2,2,2,6,3,2,0,2
7.60E+21,,1,0.638191466,1,1,1,1,2,0,1,1,0,1,0,4,1,0,0,3,2,1,1,2,0,2,0,2,4,0,2,2,0
7.60E+21,,1,0.510633263,1,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0,4,0,0,3,2,0,1,0,1,1,1
7.60E+21,,0,0.24475743,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,1,1
7.60E+21,,0,0.484613363,1,1,1,0,0,0,0,0,0,1,0,0,2,1,3,1,0,2,0,1,0,2,1,0,1,1,1,1,2
7.60E+21,,1,0.825028979,1,1,1,0,0,1,2,1,0,0,0,3,1,0,1,0,1,0,2,3,2,3,3,1,1,0,5,0,0
7.60E+21,,1,1.118901099,1,1,1,1,1,2,0,1,0,1,1,2,1,4,0,1,1,3,3,3,3,4,1,1,2,8,6,5,2
7.60E+21,,1,0.559694459,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,1,1,1,4,2,4
7.60E+21,,1,0.649328041,1,1,1,2,1,1,3,0,1,2,2,1,1,1,0,0,0,2,0,1,1,0,3,2,1,1,1,1,0
7.60E+21,,0,0.110146494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0
7.60E+21,,2,2.361428571,2,3,2,1,2,2,4,2,5,5,4,4,4,3,3,6,1,5,5,8,4,7,5,7,2,7,3,3,5
7.60E+21,,0,0.245537884,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,2,1,1,1,0,1,0,0,0
7.60E+21,,0,0.007543627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.60E+21,,2,2.205714286,3,3,3,2,3,4,4,3,3,3,3,3,6,0,7,5,4,3,7,3,5,9,7,5,4,11,8,8,6
7.60E+21,,0,0.433047761,1,0,1,2,1,1,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,2,3,2,1,1,1,1,4
7.60E+21,,0,0.185001357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,2
7.60E+21,,1,0.647172619,1,1,1,0,0,0,0,1,1,2,3,2,1,0,0,3,1,1,1,1,0,1,1,2,2,3,3,1,1
7.60E+21,,0,0.367703627,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,0,1,0,2,1,1,0,0,2,0,2,0,1,1
7.60E+21,,0,0.073353099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
7.60E+21,,0,0.358877358,0,1,1,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
7.60E+21,,0,0.207296479,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,3,0,0,0,2,1,1,0
7.60E+21,,0,0.163338137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
7.60E+21,,0,0.314482138,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,2
7.60E+21,,1,1.250297326,1,1,1,1,0,4,1,4,2,2,0,4,0,2,1,1,3,0,2,2,1,1,2,0,2,1,5,2,3
7.60E+21,,0,0.118878699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,2,0,2,0,0,0,0,0
7.60E+21,,2,1.89,2,3,3,4,6,4,3,3,1,0,1,2,5,3,4,2,5,6,5,3,1,4,4,2,3,3,4,3,7
7.60E+21,,0,0.123830318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
7.60E+21,,0,0.155206922,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,1,1,1,1
7.60E+21,,1,0.667042367,0,1,1,1,0,2,2,0,1,0,0,0,0,1,1,2,0,1,2,1,1,0,1,5,1,1,1,2,0
7.60E+21,,4,3.932857143,4,4,4,0,6,4,3,5,5,1,4,2,6,3,9,9,8,6,11,5,9,9,9,10,14,5,10,13,13
7.60E+21,,0,0.048333094,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.60E+21,,1,0.535077026,1,1,1,0,0,1,0,2,2,0,2,1,2,0,2,1,1,1,1,1,1,1,1,0,1,2,2,1,1
7.60E+21,,0,0.395091157,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,0,0,2,1,0,1
7.60E+21,,1,0.61016067,0,1,1,0,0,0,0,0,0,3,1,0,3,0,0,0,1,2,0,1,1,2,0,1,2,2,0,1,3
7.60E+21,,0,0.269870678,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,2,3,1,2,0,1,0,0,0,1,0
7.60E+21,,1,0.504185761,1,1,1,0,1,0,0,1,1,1,0,0,2,0,1,1,0,1,1,0,0,2,1,3,1,1,0,2,0
7.60E+21,,0,0.367722095,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
7.60E+21,,0,0.484940995,1,1,1,2,2,0,0,0,1,0,1,1,2,0,0,1,1,1,1,1,2,1,1,2,0,1,1,1,3
7.60E+21,,1,0.918864538,1,1,1,0,0,1,3,1,3,1,0,0,0,2,1,1,1,0,3,2,2,1,1,0,1,0,1,1,3
7.60E+21,,0,0.093386594,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7.60E+21,,1,0.867363095,1,1,1,1,2,0,2,0,0,2,2,1,0,5,0,2,1,2,2,0,3,2,1,0,0,1,3,0,1
7.60E+21,,2,2.161428571,2,2,2,4,1,0,2,7,0,2,1,0,1,0,3,3,2,1,1,4,4,7,1,4,0,6,6,4,6
7.60E+21,,0,0.280224513,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,3,3,0,0,0,0,0
7.60E+21,,1,0.541625571,1,1,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,2,3
7.60E+21,,0,0.201538912,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,2,0,1,0,0,1,1,1,1,0,0
7.60E+21,,0,0.316147586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,4,0
7.60E+21,,0,0.087009181,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
7.60E+21,,0,0.193479645,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7.60E+21,,0,0.252767661,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
7.60E+21,,0,0.274865077,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1,1,2
7.60E+21,,0,0.280418078,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,2,0,2,0,1,1,3,1,2,1
7.60E+21,,0,0.442974239,1,1,1,0,1,0,0,2,0,0,1,2,0,0,1,0,0,1,0,1,1,1,1,0,0,2,5,0,0
7.60E+21,,0,0.420371753,0,0,0,0,0,2,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,1,1,1,0,1,1,2,0
7.60E+21,,1,0.604267233,1,1,1,0,1,1,0,0,3,1,1,1,0,2,0,3,2,2,1,3,1,2,6,3,1,1,2,1,3
7.60E+21,,4,3.655714286,4,3,5,5,5,5,5,7,4,8,7,6,3,8,7,4,2,3,5,4,1,2,1,7,4,6,2,3,4
7.60E+21,,0,0.472062408,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,2,2,3,3,2,2,1,0
7.60E+21,,10,9.877142857,10,11,13,18,18,25,19,20,14,13,12,19,12,10,8,8,15,10,8,5,10,4,6,9,5,7,6,9,12
7.60E+21,,1,0.696467128,1,1,1,1,2,1,1,0,2,2,2,2,1,1,1,1,0,0,1,0,1,2,4,2,2,1,0,2,1
7.60E+21,,1,0.684692882,1,1,1,1,0,1,0,1,0,2,2,3,1,0,0,2,1,2,1,1,2,3,2,0,3,4,0,1,1
7.60E+21,,1,1.164693878,1,1,1,1,0,0,1,2,1,2,0,2,3,2,1,2,2,3,6,2,5,2,3,6,4,3,1,2,3
7.60E+21,,1,0.711508025,1,1,1,1,0,1,0,2,0,0,1,1,1,2,2,5,3,1,2,2,1,1,3,3,1,2,3,1,0
7.60E+21,,0,0.11483035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
7.60E+21,,0,0.264648818,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2,2,2,1,0,1,0
7.60E+21,,0,0.223947683,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,0,1,0,0,0,1
7.60E+21,,1,1.010351164,1,1,1,0,2,1,2,1,1,0,0,2,0,1,2,3,4,0,0,0,3,3,3,0,2,1,1,2,2
7.60E+21,,3,3.348571429,3,3,3,4,4,5,4,2,6,3,4,4,2,5,6,8,3,6,1,7,6,9,3,14,7,12,5,4,14
7.60E+21,,1,1.130765863,1,1,1,1,3,0,1,1,2,1,1,0,0,3,4,0,3,3,2,1,6,0,3,3,3,4,0,4,1
7.60E+21,,0,0.416871858,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,3,1,1
7.60E+21,,1,0.956735931,1,1,1,0,1,2,2,0,0,5,2,2,1,2,1,0,1,0,3,0,4,1,1,0,0,1,3,3,1
7.60E+21,,0,0.301837287,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1,4,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.993941327,1,1,1,3,1,1,0,4,0,3,1,5,2,0,1,1,0,1,2,0,2,2,3,2,1,1,1,4,4
7.60E+21,,2,2.055714286,1,1,2,3,1,7,3,2,1,3,2,3,1,1,4,5,3,2,1,7,5,3,1,4,3,1,0,1,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.187601419,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,0,3,0,1,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.683899749,1,1,1,0,0,1,0,0,0,0,0,2,0,1,0,3,3,2,0,1,0,0,2,1,0,5,3,0,0
7.60E+21,,0,0.43982077,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2,1,0,1,0,0,3,0,0,2,1,1,1
7.60E+21,,2,2.247142857,3,2,3,3,4,5,4,1,1,7,6,3,10,0,1,0,2,5,3,1,4,2,7,4,3,3,2,3,2
7.60E+21,,0,0.301158853,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,1,1,1,0,0,0
7.60E+21,,3,2.665714286,3,3,4,4,6,2,4,8,3,7,4,2,2,6,7,6,4,6,5,2,5,6,4,4,5,1,4,7,0
7.60E+21,,1,0.759178834,1,1,1,0,1,0,1,1,0,2,2,2,1,2,0,2,1,4,1,0,1,1,0,0,0,5,0,3,0
7.60E+21,,1,0.773952381,1,1,1,0,1,0,0,0,1,0,0,1,3,1,1,1,0,0,0,1,1,2,3,4,6,1,1,2,4
7.60E+21,,0,0.428540537,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,3,2,1,0,0,2
7.60E+21,,2,2.217204969,2,2,2,0,1,4,2,1,1,1,0,1,3,3,3,2,3,3,2,9,3,3,3,8,5,5,4,5,9
7.60E+21,,2,2.461428571,2,3,4,4,9,11,2,3,4,1,5,2,5,6,3,5,6,4,0,5,5,2,2,1,2,1,1,3,3
