manzanac,gbh,pred2022,pred2022_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.51794102,1,1,1,1,0,0,0,1,0,1,1,3,0,0,1,0,2,1,0,0,3,1,2,1,3,2,4,1,3
7.60E+21,,4,3.651428571,4,4,4,4,2,7,7,4,1,1,5,2,4,7,7,7,5,11,15,4,8,10,15,6,6,11,10,8,8
7.60E+21,,1,0.821239677,1,1,1,1,0,3,0,4,0,3,0,1,1,2,0,1,0,1,0,1,1,0,2,2,1,1,1,3,2
7.60E+21,,0,0.442883077,0,1,0,0,0,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3,1,2,2,1,1,1
7.60E+21,,1,0.564844259,0,0,1,1,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2
7.60E+21,,0,0.03022756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
7.60E+21,,1,0.574979568,0,1,1,1,0,0,1,1,1,1,0,0,0,2,0,1,2,0,1,0,3,1,1,3,1,1,0,1,2
7.60E+21,,0,0.407478641,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,3,0,1,1,0,1
7.60E+21,,1,0.744851029,1,1,1,1,1,0,2,2,1,1,2,0,1,1,2,2,1,0,0,0,1,0,2,2,2,3,2,3,3
7.60E+21,,0,0.223285124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1
7.60E+21,,0,0.144828052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1
7.60E+21,,0,0.210596949,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0
7.60E+21,,0,0.092356724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
7.60E+21,,1,1.131771429,1,1,1,1,0,2,0,0,0,0,0,2,1,1,2,2,1,4,0,2,2,2,3,3,4,9,2,6,3
7.60E+21,,0,0.461113191,0,1,1,0,0,2,0,0,1,0,0,1,2,0,1,2,0,0,2,0,0,2,2,1,0,3,0,0,1
7.60E+21,,1,1.281688312,2,2,1,1,3,0,2,1,2,1,1,1,2,2,3,2,5,4,1,6,4,1,1,2,1,3,3,4,3
7.60E+21,,1,0.646889063,1,1,1,1,0,1,0,1,4,0,1,2,0,1,1,3,1,1,4,1,1,0,2,1,3,5,1,2,0
7.60E+21,,1,1.334285714,1,1,1,1,0,1,1,1,1,2,4,0,1,3,3,3,1,2,3,1,4,5,8,1,3,2,6,1,1
7.60E+21,,1,1.282197802,1,1,1,1,2,2,2,1,0,0,1,2,4,3,3,0,1,0,2,3,2,4,3,1,6,3,2,0,3
7.60E+21,,4,3.617142857,4,4,4,5,5,4,8,3,12,5,6,8,8,7,7,7,5,7,5,5,2,5,4,6,9,8,6,3,10
7.60E+21,,3,2.957142857,3,4,4,4,8,6,4,3,2,7,5,2,0,0,6,2,1,3,5,2,6,4,4,7,7,2,8,8,4
7.60E+21,,1,0.814629639,1,1,1,1,1,1,1,1,1,0,1,3,3,0,2,1,0,1,2,2,0,4,2,6,2,2,2,2,1
7.60E+21,,0,0.106289035,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0
7.60E+21,,2,1.75,2,2,2,2,3,1,2,2,3,2,2,3,1,3,3,1,2,2,1,1,1,2,3,8,5,6,4,4,4
7.60E+21,,0,0.366394318,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,3,1,2,1,2,0,1,0,0,1,0,0,1
7.60E+21,,0,0.274324909,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,1
7.60E+21,,0,0.166152223,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1
7.60E+21,,1,1.236918768,1,1,1,1,4,1,3,1,0,2,2,0,1,3,2,1,2,4,3,0,1,2,4,0,1,4,1,1,5
7.60E+21,,0,0.102025546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0
7.60E+21,,1,0.645164062,1,1,1,1,1,1,2,0,0,0,1,1,1,1,2,0,0,2,0,0,2,4,1,0,1,1,0,0,3
7.60E+21,,2,1.565714286,2,2,2,2,3,3,2,3,0,5,0,1,2,2,1,2,1,2,1,2,2,6,3,2,7,4,4,3,1
7.60E+21,,1,0.699520417,1,0,1,1,1,1,1,0,0,1,2,0,1,1,1,1,1,2,1,1,1,2,0,2,2,4,1,4,1
7.60E+21,,1,1.309255952,1,2,2,2,0,4,1,3,2,6,2,0,2,0,0,2,1,2,3,1,4,1,1,4,1,2,3,2,2
7.60E+21,,1,1.015004954,1,1,1,1,1,2,1,2,1,2,1,2,3,3,2,1,2,1,2,0,3,1,3,0,2,4,0,2,2
7.60E+21,,1,1.372857143,1,1,1,1,1,1,1,1,3,4,0,3,2,3,2,1,3,3,2,7,6,2,1,0,3,4,1,2,1
7.60E+21,,0,0.152244361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
7.60E+21,,1,0.550282995,1,1,1,1,1,1,0,3,0,1,0,0,0,3,0,1,0,0,3,0,2,2,1,1,0,0,2,1,4
7.60E+21,,3,2.801428571,3,2,3,3,0,1,4,3,2,5,3,2,2,3,1,2,3,6,4,2,7,13,7,11,17,10,10,12,14
7.60E+21,,3,3.011428571,3,3,3,3,2,3,4,4,7,9,2,3,3,6,2,6,2,10,3,6,10,11,6,7,10,8,7,5,5
7.60E+21,,0,0.010926077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
7.60E+21,,0,0.258827132,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
7.60E+21,,2,1.846785714,2,2,2,2,1,2,5,1,4,1,1,3,1,3,4,4,7,6,2,6,3,2,5,2,2,7,2,4,3
7.60E+21,,0,0.208058962,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0
7.60E+21,,0,0.175064839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0
7.60E+21,,5,5.131428571,5,5,4,5,1,3,5,9,3,7,10,9,3,12,7,12,8,7,9,10,5,6,10,7,19,11,12,21,12
7.60E+21,,0,0.41602658,0,0,0,1,0,1,0,1,1,0,1,1,2,1,2,0,0,2,1,0,1,2,0,0,1,1,0,0,0
7.60E+21,,1,0.934285714,1,1,1,1,0,3,0,1,3,1,1,3,1,2,1,0,2,2,2,0,0,2,0,2,3,3,6,3,2
7.60E+21,,1,0.780509804,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,2,1,2,0,3,1,2,2,2,2,4,0,4,5
7.60E+21,,0,0.344752095,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,2,2
7.60E+21,,1,0.60602619,1,1,1,1,3,1,0,2,1,1,0,1,3,0,3,0,2,1,5,1,1,1,0,2,2,1,0,2,2
7.60E+21,,0,0.135471278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2
7.60E+21,,1,0.858301572,1,1,1,1,1,0,0,1,0,2,1,0,1,1,2,1,0,1,1,2,0,3,4,7,2,2,2,5,2
7.60E+21,,0,0.27073471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,2,0
7.60E+21,,1,0.843533579,1,1,0,1,0,0,2,1,1,2,1,1,0,0,1,0,1,2,0,0,2,0,1,0,0,3,1,0,1
7.60E+21,,1,1.409571429,1,1,1,1,0,0,1,3,3,2,0,0,0,3,2,0,0,2,1,1,0,2,3,3,4,3,3,0,3
7.60E+21,,0,0.305571906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
7.60E+21,,0,0.028631741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.036978788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
7.60E+21,,0,0.200703728,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
7.60E+21,,1,0.739267247,1,1,1,1,2,2,0,1,0,1,2,1,2,1,3,2,0,0,1,3,1,3,2,4,3,2,0,2,3
7.60E+21,,2,1.564285714,1,2,1,2,1,0,2,3,2,3,2,3,1,1,5,2,0,3,7,5,2,6,4,4,2,2,1,4,2
7.60E+21,,1,0.624925675,0,0,1,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,2,0,0,2,2,1,1,3,1
7.60E+21,,0,0.088298553,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7.60E+21,,2,1.601428571,2,2,2,2,4,2,4,4,2,0,3,1,2,3,3,0,0,2,1,0,4,1,1,0,0,0,1,0,3
7.60E+21,,0,0.42797338,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,0,1,0,0,1,1,1,0
7.60E+21,,1,0.586667105,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,2,1,4,1
7.60E+21,,1,1.142515534,1,1,1,1,0,3,1,3,0,0,1,0,3,1,0,1,1,0,0,1,3,3,2,3,0,2,3,2,2
7.60E+21,,2,2.155714286,2,3,3,3,5,5,4,4,3,1,1,1,2,3,5,2,1,1,3,1,3,4,2,5,4,3,8,3,3
7.60E+21,,0,0.120370717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2,1,1,0
7.60E+21,,1,0.607005838,1,0,1,1,1,2,2,0,0,1,0,1,0,0,0,1,0,3,0,2,0,1,0,2,1,0,2,0,0
7.60E+21,,3,3.317142857,3,3,3,3,4,4,1,2,4,6,5,7,7,11,3,2,7,13,6,10,7,13,12,9,10,8,6,4,12
7.60E+21,,0,0.33090102,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,3,1,1,1,1,1
7.60E+21,,1,0.73649937,1,1,1,1,2,0,1,1,0,1,2,1,1,1,4,1,3,1,1,2,5,4,2,2,3,0,2,3,3
7.60E+21,,0,0.365830544,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,4,1
7.60E+21,,6,6.088571429,7,8,9,10,13,12,12,11,9,8,10,8,5,6,9,4,6,3,6,6,5,3,3,8,6,6,3,9,5
7.60E+21,,0,0.401219014,1,1,0,0,1,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
7.60E+21,,3,2.74,3,3,3,3,5,1,3,2,2,5,6,1,11,3,8,7,4,6,5,4,3,8,1,4,12,7,4,7,8
7.60E+21,,0,0.112815371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7.60E+21,,3,2.898571429,3,3,4,4,5,6,10,4,6,3,3,5,2,3,0,4,1,2,8,3,3,3,3,4,4,7,6,10,3
7.60E+21,,1,0.920696779,1,1,1,1,1,3,4,2,1,1,3,0,1,1,2,0,0,1,4,1,0,0,1,0,1,0,2,0,1
7.60E+21,,1,0.525075077,1,1,1,1,1,1,0,1,0,1,1,1,0,2,1,0,3,1,0,1,2,3,0,3,3,0,4,0,1
7.60E+21,,0,0.197353009,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,1,1,0,2,0,1,1,1,0,0,1,1,0,0
7.60E+21,,0,0.003030025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.817163918,1,1,1,1,0,0,2,1,0,0,1,0,2,1,0,2,0,0,0,0,1,2,6,2,0,1,1,2,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.679860356,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,0,0,0,0,0,2,1,1,1,0,1,1,1,0
7.60E+21,,1,0.526541198,0,1,1,1,0,1,4,0,0,0,0,1,0,1,0,1,0,1,2,3,1,1,0,0,1,1,0,2,0
7.60E+21,,1,1.065,1,1,1,1,1,0,1,0,0,2,1,0,0,2,2,1,1,3,2,0,1,2,1,5,5,8,4,1,2
7.60E+21,,0,0.186666227,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,2,1,1,0,1,0,0,0,0
7.60E+21,,0,0.229924497,0,0,0,0,1,0,1,0,0,0,1,1,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1
7.60E+21,,1,1.197276335,1,1,1,1,1,1,1,1,0,0,2,1,1,3,1,3,1,1,3,3,4,1,4,6,2,3,3,1,2
7.60E+21,,3,2.508571429,3,3,3,3,6,2,5,5,2,5,3,3,7,4,2,7,2,3,5,5,4,3,6,6,0,7,3,7,2
7.60E+21,,2,1.575714286,2,2,2,1,1,2,3,1,5,0,3,0,1,1,1,0,1,4,6,3,5,1,4,3,7,3,3,2,2
7.60E+21,,0,0.310732921,0,1,0,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,2,3,0,2,2,1,1,1
7.60E+21,,0,0.439558951,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,1,3,2,1,3,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,2,2.141428571,2,3,2,2,5,2,4,1,2,4,1,3,0,7,3,5,0,5,2,7,0,6,3,6,5,6,4,5,0
7.60E+21,,0,0.498426879,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,2,1,2
7.60E+21,,0,0.474645445,0,1,1,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,1,2,1,2,2,0,0,0,3,2,1
7.60E+21,,0,0.141615305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7.60E+21,,2,2.027142857,2,2,3,3,1,6,7,3,2,4,2,5,3,5,5,2,2,5,5,2,3,6,3,4,1,3,3,1,3
7.60E+21,,1,0.551217446,1,1,1,1,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,1,3
7.60E+21,,1,0.721329969,1,1,0,0,1,0,1,1,2,0,1,2,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
7.60E+21,,0,0.203887431,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1
7.60E+21,,1,0.62944615,1,1,1,1,0,1,0,2,0,1,1,2,0,1,1,0,0,0,0,0,1,0,1,2,1,2,0,3,7
7.60E+21,,1,0.882857143,1,1,1,2,1,1,0,1,6,1,1,2,5,5,4,2,5,3,3,1,2,2,2,2,0,0,2,0,4
7.60E+21,,3,2.535714286,3,3,3,3,3,4,7,4,4,8,4,7,2,5,4,4,7,6,5,6,5,5,1,3,1,2,6,3,3
7.60E+21,,0,0.313779568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2,2,1,0,3,3
7.60E+21,,1,0.76454932,1,1,1,1,1,1,0,0,0,1,0,0,2,2,0,4,1,1,0,1,1,5,4,3,3,3,2,1,4
7.60E+21,,1,0.569673073,1,1,1,1,0,0,3,1,0,1,0,0,1,0,0,2,1,0,0,2,1,1,1,0,1,3,2,2,1
7.60E+21,,1,0.793946429,1,2,1,1,0,1,0,3,2,2,1,3,3,0,2,2,2,3,2,1,2,4,0,3,2,3,2,3,2
7.60E+21,,0,0.069752056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
7.60E+21,,1,0.622275076,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,1,0,4,0,2,0,1,0,0,1,0,0,0,0
7.60E+21,,4,4.405714286,4,5,5,5,4,8,7,5,10,5,10,4,8,10,9,5,6,8,2,10,3,5,7,5,6,8,5,6,5
7.60E+21,,0,0.273667793,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,1,2,1,1
7.60E+21,,2,2.087142857,2,2,2,3,3,2,4,2,3,2,2,8,2,4,7,2,1,5,1,2,8,7,5,2,5,9,5,7,7
7.60E+21,,0,0.125613848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0
7.60E+21,,1,0.613989064,0,1,1,1,2,2,0,1,0,0,1,0,2,1,1,1,1,3,0,1,1,0,5,4,1,2,1,2,0
7.60E+21,,1,1.036609731,1,1,1,1,1,3,2,1,4,1,0,2,1,2,2,1,2,2,1,2,0,5,1,1,3,0,3,2,3
7.60E+21,,0,0.093134491,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.60E+21,,1,1.026801948,1,1,1,1,5,0,1,0,3,1,2,0,1,0,0,0,0,0,2,2,1,1,0,1,1,4,3,3,2
7.60E+21,,0,0.255501931,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,0,3,2,0,2,0,0
7.60E+21,,1,0.648515754,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,2,4,0
7.60E+21,,1,0.637953258,1,1,1,1,0,2,0,1,2,1,1,0,1,0,1,0,1,0,1,1,1,1,2,2,1,3,2,1,2
7.60E+21,,1,0.885613363,1,1,1,1,1,0,1,0,3,3,2,2,2,0,3,0,0,0,1,1,2,1,0,0,2,0,1,1,1
7.60E+21,,0,0.139214229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7.60E+21,,1,1.140656962,1,1,1,2,1,3,1,0,1,1,1,2,0,3,0,2,1,1,4,2,1,0,5,1,1,2,3,9,3
7.60E+21,,3,3.244285714,3,3,4,3,4,7,4,5,1,3,3,4,1,2,3,2,4,4,2,6,6,7,4,4,13,2,7,11,8
7.60E+21,,2,2.064285714,2,2,2,3,3,0,5,0,0,1,4,2,4,3,6,2,5,5,3,4,3,5,4,6,4,6,7,3,7
7.60E+21,,1,0.945188776,1,1,1,1,0,1,4,1,1,0,1,1,1,0,0,0,1,0,5,0,0,1,1,1,1,0,4,2,1
7.60E+21,,0,0.119912914,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
7.60E+21,,0,0.087480974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,1
7.60E+21,,2,1.525714286,2,2,2,2,4,4,1,4,2,2,3,8,3,5,2,4,5,3,1,1,1,3,4,2,4,1,4,3,2
7.60E+21,,1,1.056666667,1,1,1,1,2,0,1,1,2,1,1,2,1,2,4,2,0,1,4,0,4,3,1,3,6,3,5,2,2
7.60E+21,,0,0.023875124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.676667806,1,0,1,1,1,0,0,0,0,1,0,0,3,2,0,0,2,1,1,1,2,2,1,2,4,3,1,2,3
7.60E+21,,2,2.011428571,2,2,2,3,4,4,2,3,4,3,0,5,4,7,7,2,2,3,2,3,3,2,3,3,6,2,5,5,3
7.60E+21,,0,0.382863019,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,0,2
7.60E+21,,2,1.865714286,2,2,2,2,2,1,6,2,2,1,2,1,0,3,2,0,0,0,2,3,2,6,6,2,1,3,3,9,3
7.60E+21,,0,0.323246785,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,2,0,0,0,2
7.60E+21,,1,1.040400628,1,1,1,1,1,1,1,0,0,0,2,0,0,2,2,0,1,1,0,2,0,1,0,3,2,2,1,2,4
7.60E+21,,0,0.244347866,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,0,0,0
7.60E+21,,1,0.754641211,1,1,1,1,0,0,4,0,1,1,4,0,1,1,0,1,0,0,1,0,1,2,2,0,4,2,3,2,1
7.60E+21,,1,0.591709576,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,3,0,0,0,2,2,4,2,0,1,3
7.60E+21,,1,0.765285714,1,1,1,1,0,0,0,3,1,1,0,1,1,1,3,1,1,0,1,1,1,2,0,2,2,3,2,5,3
7.60E+21,,0,0.430970403,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1,1,0,2,1,0,1,2,2,0
7.60E+21,,0,0.127619347,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,1
7.60E+21,,1,0.965714286,1,1,1,1,0,0,0,1,1,3,0,5,0,0,1,0,2,1,0,2,2,5,0,0,7,4,0,1,3
7.60E+21,,0,0.300213633,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,3
7.60E+21,,1,0.785750961,1,1,1,1,0,0,2,2,0,0,1,2,1,0,0,0,1,0,1,2,2,0,1,3,2,2,1,0,3
7.60E+21,,0,0.39187231,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0,1,0,3,1,0,1,2,2,1,0
7.60E+21,,1,1.07,1,1,1,1,0,1,0,1,2,2,0,2,2,1,0,3,3,3,0,0,1,1,0,0,4,6,1,5,2
7.60E+21,,0,0.200546552,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,2,1,1,0,1,1
7.60E+21,,2,1.695714286,2,2,2,2,0,2,1,2,0,5,1,1,0,3,1,3,2,6,2,2,5,4,1,3,8,3,5,3,4
7.60E+21,,2,1.922857143,2,2,2,2,1,4,0,5,4,1,2,2,2,4,1,2,3,3,2,6,2,4,4,3,7,4,3,4,0
7.60E+21,,2,2.250357143,2,3,3,3,4,1,1,5,4,4,6,3,1,2,2,4,7,4,4,5,2,7,7,4,4,4,9,2,5
7.60E+21,,1,1.027394805,1,1,1,1,1,2,2,3,4,0,2,0,1,0,2,1,2,0,2,1,2,1,5,0,2,2,2,4,2
7.60E+21,,1,1.246,2,2,2,1,1,4,3,4,4,0,0,1,2,0,0,0,2,2,1,1,1,5,1,1,1,5,2,4,2
7.60E+21,,0,0.227314903,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,2,0,0,0,1,0,0,1,1,2
7.60E+21,,0,0.102135793,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1
7.60E+21,,1,0.500482875,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,2,1,2,3,0
7.60E+21,,0,0.478664597,1,0,1,1,2,0,1,0,0,1,0,1,2,1,0,0,0,1,3,0,0,2,0,1,2,2,0,0,0
7.60E+21,,0,0.171482962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,2,0,2,0,0
7.60E+21,,0,0.006100261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.284984121,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0
7.60E+21,,1,0.692609127,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0,0,1,1,1,0,0,1,1,2,0,5,4,2
7.60E+21,,0,0.309307546,0,0,0,0,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7.60E+21,,0,0.030253247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
7.60E+21,,1,1.247142857,2,1,2,2,1,3,0,6,4,0,4,6,5,4,3,3,3,0,1,3,2,2,1,4,1,2,1,0,3
7.60E+21,,1,0.67415448,1,1,1,1,0,2,2,1,1,2,0,0,0,0,0,1,0,1,0,3,2,2,2,1,2,1,2,0,2
7.60E+21,,2,2.14,2,2,2,2,2,3,1,2,2,4,1,5,4,3,1,5,4,5,5,7,4,2,6,3,7,7,7,8,5
7.60E+21,,1,1.034761905,1,1,2,2,2,1,1,1,2,3,2,3,3,0,1,2,1,1,2,3,2,2,1,3,2,3,3,3,6
7.60E+21,,1,0.699093506,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,3,1,3,1,0,3,2,3,0,2,2,2,1,1
7.60E+21,,0,0.356408369,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,1,0,1,2,0,1,0,2,0,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.298473498,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0
7.60E+21,,0,0.310460542,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,1,1,0
7.60E+21,,1,0.550597509,1,1,0,0,0,0,2,0,1,1,1,0,0,1,0,1,0,2,1,2,0,1,0,0,0,1,0,1,3
7.60E+21,,0,0.071911678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
7.60E+21,,0,0.389145574,0,1,1,1,1,1,0,0,0,0,1,1,2,1,1,1,0,1,1,0,0,4,2,0,1,2,2,1,1
7.60E+21,,1,0.637960021,1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,2,0,1,1,2,0,3,3,0,2,1,3,3,0
7.60E+21,,0,0.394805852,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,2,2,2,2,1,1,0,2,0
7.60E+21,,1,0.520254159,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,3,2,0,1,1,3,2,1
7.60E+21,,0,0.399751219,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,2,2,3
7.60E+21,,2,2.172857143,2,3,3,3,7,1,4,2,3,2,8,4,4,7,1,6,4,4,4,3,6,4,5,7,6,3,5,6,4
7.60E+21,,5,4.572857143,5,5,6,5,6,6,6,1,7,4,7,4,5,4,4,0,3,4,8,3,9,9,3,7,5,8,9,12,8
